subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
15,25,3,12,206.0,76.0,nr100.png,1.0,0.0,0.0,0.0,1.0,-1.0,24,0.0
15,25,3,7,362.0,324.0,nr60.png,2.0,0.0,0.0,0.0,0.0,-1.0,24,0.0
15,25,3,3,152.0,756.0,nr125.png,3.0,0.0,0.0,0.0,0.0,0.0,24,0.0
15,25,3,6,904.0,956.0,nr111.png,4.0,0.0,0.0,0.0,0.0,3.0,24,0.0
15,25,3,1,384.0,2236.0,nr51.png,5.0,0.0,0.0,0.0,0.0,1.0,24,0.0
15,25,3,4,464.0,2922.0,nr97.png,6.0,0.0,0.0,0.0,0.0,-1.0,24,0.0
15,25,3,12,154.0,3756.0,nr100.png,7.0,1.0,1.0,0.0,0.0,-1.0,24,0.0
15,25,3,6,218.0,3950.0,nr111.png,8.0,1.0,1.0,0.0,0.0,3.0,24,0.0
15,25,3,19,202.0,4230.0,nr12.png,9.0,0.0,0.0,0.0,0.0,2.0,24,0.0
15,25,3,24,176.0,4456.0,nr75.png,10.0,0.0,0.0,0.0,0.0,2.0,24,0.0
15,25,3,19,264.0,4668.0,nr12.png,11.0,1.0,1.0,0.0,0.0,2.0,24,0.0
15,25,3,22,232.0,5376.0,nr120.png,12.0,0.0,0.0,0.0,0.0,-2.0,24,0.0
15,25,3,21,232.0,5802.0,nr10.png,13.0,0.0,0.0,0.0,0.0,1.0,24,0.0
15,25,3,23,508.0,6356.0,nr8.png,14.0,0.0,0.0,1.0,0.0,1.0,24,0.0
15,25,4,12,388.0,74.0,nr93.png,1.0,0.0,0.0,0.0,1.0,1.0,18,0.0
15,25,4,7,326.0,510.0,nr52.png,2.0,0.0,0.0,0.0,0.0,-3.0,18,0.0
15,25,4,17,712.0,882.0,nr87.png,3.0,0.0,0.0,0.0,0.0,0.0,18,0.0
15,25,4,24,258.0,1890.0,nr96.png,4.0,0.0,0.0,0.0,0.0,-1.0,18,0.0
15,25,4,18,338.0,2218.0,nr114.png,5.0,0.0,0.0,0.0,0.0,3.0,18,0.0
15,25,4,7,160.0,2622.0,nr52.png,6.0,1.0,1.0,0.0,0.0,-3.0,18,0.0
15,25,4,5,212.0,3362.0,nr97.png,7.0,0.0,0.0,0.0,0.0,-1.0,18,0.0
15,25,4,15,192.0,3632.0,nr101.png,8.0,0.0,0.0,0.0,0.0,-3.0,18,0.0
15,25,4,16,100.0,3864.0,nr57.png,9.0,0.0,0.0,0.0,0.0,-3.0,18,0.0
15,25,4,24,434.0,4712.0,nr96.png,10.0,1.0,1.0,0.0,0.0,-1.0,18,0.0
15,25,4,23,212.0,5214.0,nr90.png,11.0,0.0,0.0,0.0,0.0,-2.0,18,0.0
15,25,4,22,172.0,5668.0,nr60.png,12.0,0.0,0.0,0.0,0.0,-1.0,18,0.0
15,25,4,23,2080.0,6024.0,nr90.png,13.0,1.0,1.0,0.0,0.0,-2.0,18,0.0
15,25,4,24,258.0,8196.0,nr96.png,14.0,1.0,2.0,0.0,0.0,-1.0,18,0.0
15,25,4,9,366.0,8528.0,nr50.png,15.0,0.0,0.0,0.0,0.0,0.0,18,0.0
15,25,4,6,200.0,8972.0,nr124.png,16.0,0.0,0.0,0.0,0.0,-2.0,18,0.0
15,25,4,12,124.0,9226.0,nr93.png,17.0,1.0,1.0,0.0,0.0,1.0,18,0.0
