subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
20,25,4,12,378.0,76.0,nr51.png,1.0,0.0,0.0,0.0,1.0,0.0,21,0.0
20,25,4,11,216.0,596.0,nr92.png,2.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,6,242.0,866.0,nr11.png,3.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,1,208.0,1160.0,nr27.png,4.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,0,306.0,1410.0,nr75.png,5.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,3,472.0,1810.0,nr89.png,6.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,4,52.0,2342.0,nr120.png,7.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,8,168.0,2432.0,nr113.png,8.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,13,164.0,2636.0,nr60.png,9.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,18,170.0,2836.0,nr99.png,10.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,21,128.0,3064.0,nr1.png,11.0,0.0,0.0,0.0,0.0,3.0,21,0.0
20,25,4,16,266.0,3228.0,nr50.png,12.0,0.0,0.0,0.0,0.0,-1.0,21,0.0
20,25,4,21,166.0,3530.0,nr1.png,13.0,1.0,1.0,0.0,0.0,3.0,21,0.0
20,25,4,22,192.0,3736.0,nr65.png,14.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,23,244.0,3972.0,nr29.png,15.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,24,286.0,4258.0,nr85.png,16.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,20,184.0,4732.0,nr7.png,17.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,4,15,150.0,4966.0,nr125.png,18.0,0.0,0.0,0.0,0.0,-2.0,21,0.0
20,25,4,10,122.0,5160.0,nr10.png,19.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,6,188.0,5826.0,nr11.png,20.0,1.0,1.0,0.0,0.0,1.0,21,0.0
20,25,4,7,210.0,6060.0,nr4.png,21.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,4,8,204.0,6316.0,nr113.png,22.0,1.0,1.0,0.0,0.0,1.0,21,0.0
20,25,4,14,198.0,6566.0,nr90.png,23.0,0.0,0.0,0.0,0.0,0.0,21,0.0
20,25,4,18,188.0,6876.0,nr99.png,24.0,1.0,1.0,0.0,0.0,1.0,21,0.0
20,25,4,17,424.0,7110.0,nr54.png,25.0,0.0,0.0,0.0,0.0,0.0,21,0.0
20,25,4,22,146.0,7574.0,nr65.png,26.0,1.0,1.0,0.0,0.0,2.0,21,0.0
20,25,4,16,140.0,7770.0,nr50.png,27.0,1.0,1.0,0.0,0.0,-1.0,21,0.0
20,25,4,11,180.0,7954.0,nr92.png,28.0,1.0,1.0,0.0,0.0,2.0,21,0.0
20,25,4,1,182.0,8446.0,nr27.png,29.0,1.0,1.0,0.0,0.0,2.0,21,0.0
20,25,4,0,210.0,8674.0,nr75.png,30.0,1.0,1.0,0.0,0.0,2.0,21,0.0
20,25,4,13,172.0,9058.0,nr60.png,31.0,1.0,1.0,0.0,0.0,1.0,21,0.0
20,25,4,8,218.0,9260.0,nr113.png,32.0,1.0,2.0,0.0,0.0,1.0,21,0.0
20,25,4,7,274.0,9528.0,nr4.png,33.0,1.0,1.0,0.0,0.0,2.0,21,0.0
20,25,4,17,264.0,9852.0,nr54.png,34.0,1.0,1.0,0.0,0.0,0.0,21,0.0
20,25,4,12,98.0,10192.0,nr51.png,35.0,1.0,1.0,0.0,0.0,0.0,21,0.0
20,25,4,14,222.0,10346.0,nr90.png,36.0,1.0,1.0,0.0,0.0,0.0,21,0.0
20,25,4,23,152.0,10830.0,nr29.png,37.0,1.0,1.0,0.0,0.0,1.0,21,0.0
20,25,4,21,174.0,11038.0,nr1.png,38.0,1.0,2.0,0.0,0.0,3.0,21,0.0
20,25,4,22,94.0,11234.0,nr65.png,39.0,1.0,2.0,0.0,0.0,2.0,21,0.0
20,25,4,21,376.0,11364.0,nr1.png,40.0,1.0,3.0,0.0,0.0,3.0,21,0.0
20,25,4,6,368.0,11888.0,nr11.png,41.0,1.0,2.0,1.0,0.0,1.0,21,0.0
20,25,5,12,504.0,76.0,nr101.png,1.0,0.0,0.0,0.0,1.0,0.0,21,1.0
20,25,5,13,170.0,644.0,nr52.png,2.0,0.0,0.0,0.0,0.0,-1.0,21,1.0
20,25,5,18,126.0,852.0,nr56.png,3.0,0.0,0.0,0.0,0.0,-1.0,21,1.0
20,25,5,3,204.0,1044.0,nr54.png,4.0,0.0,0.0,0.0,0.0,0.0,21,1.0
20,25,5,2,164.0,1290.0,nr72.png,5.0,0.0,0.0,0.0,0.0,0.0,21,1.0
20,25,5,5,232.0,1722.0,nr125.png,6.0,0.0,0.0,0.0,0.0,-2.0,21,1.0
20,25,5,15,676.0,2000.0,nr10.png,7.0,0.0,0.0,0.0,0.0,2.0,21,1.0
20,25,5,21,392.0,2892.0,nr1.png,8.0,0.0,0.0,0.0,0.0,3.0,21,1.0
20,25,5,15,292.0,3362.0,nr10.png,9.0,1.0,1.0,0.0,0.0,2.0,21,1.0
20,25,5,16,230.0,3706.0,nr76.png,10.0,0.0,0.0,0.0,0.0,1.0,21,1.0
20,25,5,17,190.0,3964.0,nr8.png,11.0,0.0,0.0,0.0,0.0,2.0,21,1.0
20,25,5,18,184.0,4196.0,nr56.png,12.0,1.0,1.0,0.0,0.0,-1.0,21,1.0
20,25,5,19,190.0,4426.0,nr100.png,13.0,0.0,0.0,0.0,0.0,0.0,21,1.0
20,25,5,14,234.0,4654.0,nr57.png,14.0,0.0,0.0,0.0,0.0,1.0,21,1.0
20,25,5,9,190.0,4958.0,nr99.png,15.0,0.0,0.0,0.0,0.0,1.0,21,1.0
20,25,5,8,248.0,5190.0,nr98.png,16.0,0.0,0.0,0.0,0.0,0.0,21,1.0
20,25,5,7,188.0,5590.0,nr3.png,17.0,0.0,0.0,0.0,0.0,1.0,21,1.0
20,25,5,4,314.0,5846.0,nr83.png,18.0,0.0,0.0,0.0,0.0,2.0,21,1.0
20,25,5,3,232.0,6206.0,nr54.png,19.0,1.0,1.0,0.0,0.0,0.0,21,1.0
20,25,5,2,500.0,6476.0,nr72.png,20.0,1.0,1.0,0.0,0.0,0.0,21,1.0
20,25,5,1,272.0,7042.0,nr30.png,21.0,0.0,0.0,0.0,0.0,2.0,21,1.0
20,25,5,21,300.0,7516.0,nr1.png,22.0,1.0,1.0,1.0,0.0,3.0,21,1.0
20,25,11,12,562.0,76.0,nr49.png,1.0,0.0,0.0,0.0,1.0,3.0,16,0.0
20,25,11,13,320.0,732.0,nr75.png,2.0,0.0,0.0,0.0,0.0,2.0,16,0.0
20,25,11,18,178.0,1092.0,nr81.png,3.0,0.0,0.0,0.0,0.0,1.0,16,0.0
20,25,11,19,192.0,1318.0,nr87.png,4.0,0.0,0.0,0.0,0.0,3.0,16,0.0
20,25,11,23,198.0,1554.0,nr94.png,5.0,0.0,0.0,0.0,0.0,0.0,16,0.0
20,25,11,22,156.0,1796.0,nr79.png,6.0,0.0,0.0,0.0,0.0,-2.0,16,0.0
20,25,11,21,104.0,1994.0,nr53.png,7.0,0.0,0.0,0.0,0.0,2.0,16,0.0
20,25,11,16,218.0,2144.0,nr18.png,8.0,0.0,0.0,0.0,0.0,3.0,16,0.0
20,25,11,11,252.0,2402.0,nr88.png,9.0,0.0,0.0,1.0,0.0,0.0,16,0.0
20,25,14,12,388.0,75.0,nr57.png,1.0,0.0,0.0,0.0,1.0,1.0,14,0.0
20,25,14,17,212.0,515.0,nr109.png,2.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,22,32.0,765.0,nr46.png,3.0,0.0,0.0,0.0,0.0,3.0,14,0.0
20,25,14,13,170.0,867.0,nr80.png,4.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,10,152.0,1103.0,nr99.png,5.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,5,122.0,1299.0,nr10.png,6.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,0,432.0,1465.0,nr45.png,7.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,7,398.0,2099.0,nr28.png,8.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,12,182.0,2557.0,nr57.png,9.0,1.0,1.0,0.0,0.0,1.0,14,0.0
20,25,14,18,774.0,3073.0,nr101.png,10.0,0.0,0.0,0.0,0.0,0.0,14,0.0
20,25,14,12,358.0,4005.0,nr57.png,11.0,1.0,2.0,0.0,0.0,1.0,14,0.0
20,25,14,14,130.0,4445.0,nr1.png,12.0,0.0,0.0,0.0,0.0,3.0,14,0.0
20,25,14,13,88.0,4793.0,nr80.png,13.0,1.0,1.0,0.0,0.0,1.0,14,0.0
20,25,14,8,104.0,4925.0,nr7.png,14.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,16,94.0,5203.0,nr31.png,15.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,7,140.0,5345.0,nr28.png,16.0,1.0,1.0,0.0,0.0,2.0,14,0.0
20,25,14,15,182.0,5651.0,nr51.png,17.0,0.0,0.0,0.0,0.0,0.0,14,0.0
20,25,14,23,178.0,5991.0,nr69.png,18.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,4,382.0,6303.0,nr50.png,19.0,0.0,0.0,0.0,0.0,-1.0,14,0.0
20,25,14,2,296.0,6757.0,nr39.png,20.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,1,152.0,7307.0,nr111.png,21.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,6,22.0,7583.0,nr8.png,22.0,0.0,0.0,0.0,0.0,2.0,14,0.0
20,25,14,11,328.0,7685.0,nr20.png,23.0,0.0,0.0,0.0,0.0,1.0,14,0.0
20,25,14,0,51.0,8085.0,nr45.png,24.0,1.0,1.0,1.0,0.0,1.0,14,0.0
20,25,15,12,436.0,75.0,nr48.png,1.0,0.0,0.0,0.0,1.0,1.0,21,0.0
20,25,15,8,174.0,901.0,nr74.png,2.0,0.0,0.0,0.0,0.0,0.0,21,0.0
20,25,15,7,182.0,1121.0,nr15.png,3.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,15,4,312.0,1367.0,nr9.png,4.0,0.0,0.0,0.0,0.0,2.0,21,0.0
20,25,15,0,210.0,1797.0,nr98.png,5.0,0.0,0.0,0.0,0.0,0.0,21,0.0
20,25,15,10,160.0,2065.0,nr94.png,6.0,0.0,0.0,0.0,0.0,0.0,21,0.0
20,25,15,21,134.0,2281.0,nr18.png,7.0,0.0,0.0,0.0,0.0,3.0,21,0.0
20,25,15,6,164.0,2485.0,nr69.png,8.0,0.0,0.0,0.0,0.0,1.0,21,0.0
20,25,15,7,88.0,2755.0,nr15.png,9.0,1.0,1.0,1.0,0.0,1.0,21,0.0
20,25,19,12,158.0,269.0,nr85.png,1.0,0.0,0.0,0.0,1.0,1.0,2,0.0
20,25,19,13,174.0,473.0,nr81.png,2.0,0.0,0.0,0.0,0.0,1.0,2,0.0
20,25,19,18,62.0,685.0,nr7.png,3.0,0.0,0.0,0.0,0.0,1.0,2,0.0
20,25,19,2,222.0,809.0,nr87.png,4.0,0.0,0.0,0.0,0.0,3.0,2,0.0
20,25,19,1,218.0,1067.0,nr94.png,5.0,0.0,0.0,0.0,0.0,0.0,2,0.0
20,25,19,2,54.0,1321.0,nr87.png,6.0,1.0,1.0,0.0,0.0,3.0,2,0.0
20,25,19,5,254.0,1433.0,nr10.png,7.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,10,278.0,1723.0,nr65.png,8.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,20,188.0,2055.0,nr96.png,9.0,0.0,0.0,0.0,0.0,0.0,2,0.0
20,25,19,21,140.0,2283.0,nr97.png,10.0,0.0,0.0,0.0,0.0,1.0,2,0.0
20,25,19,15,134.0,2699.0,nr27.png,11.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,22,360.0,2883.0,nr21.png,12.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,23,246.0,3309.0,nr114.png,13.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,24,114.0,3601.0,nr62.png,14.0,0.0,0.0,0.0,0.0,2.0,2,0.0
20,25,19,19,156.0,3753.0,nr99.png,15.0,0.0,0.0,0.0,0.0,1.0,2,0.0
20,25,19,9,270.0,3963.0,nr72.png,16.0,0.0,0.0,0.0,0.0,0.0,2,0.0
20,25,19,4,144.0,4301.0,nr15.png,17.0,0.0,0.0,0.0,0.0,1.0,2,0.0
20,25,19,3,248.0,4487.0,nr52.png,18.0,0.0,0.0,0.0,0.0,-1.0,2,0.0
20,25,19,2,144.0,4759.0,nr87.png,19.0,1.0,2.0,0.0,0.0,3.0,2,0.0
20,25,19,1,204.0,4957.0,nr94.png,20.0,1.0,1.0,0.0,0.0,0.0,2,0.0
20,25,19,2,356.0,5199.0,nr87.png,21.0,1.0,3.0,0.0,0.0,3.0,2,0.0
20,25,19,0,260.0,5619.0,nr54.png,22.0,0.0,0.0,0.0,0.0,0.0,2,0.0
20,25,19,1,68.0,5923.0,nr94.png,23.0,1.0,2.0,1.0,0.0,0.0,2,0.0
20,25,22,12,350.0,76.0,nr75.png,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0
20,25,22,13,284.0,478.0,nr76.png,2.0,0.0,0.0,0.0,0.0,1.0,0,0.0
20,25,22,8,436.0,798.0,nr42.png,3.0,0.0,0.0,0.0,0.0,1.0,0,0.0
20,25,22,3,122.0,1286.0,nr50.png,4.0,0.0,0.0,0.0,0.0,-1.0,0,0.0
20,25,22,0,244.0,1472.0,nr9.png,5.0,0.0,0.0,0.0,0.0,2.0,0,0.0
20,25,22,5,144.0,1778.0,nr15.png,6.0,0.0,0.0,0.0,0.0,1.0,0,0.0
20,25,22,0,130.0,1966.0,nr9.png,7.0,1.0,1.0,0.0,0.0,2.0,0,0.0
20,25,22,21,144.0,2456.0,nr88.png,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
