subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
45,25,5,12,134,77,nr54.png,1,0,0.0,0.0,1.0,0,16,0
45,25,5,7,184,251,nr72.png,2,0,0.0,0.0,0.0,-3,16,0
45,25,5,6,100,477,nr50.png,3,0,0.0,0.0,0.0,1,16,0
45,25,5,1,172,611,nr97.png,4,0,0.0,0.0,0.0,2,16,0
45,25,5,16,330,839,nr113.png,5,0,0.0,0.0,0.0,3,16,0
45,25,5,20,192,1211,nr100.png,6,0,0.0,0.0,0.0,1,16,0
45,25,5,10,156,1453,nr45.png,7,0,0.0,0.0,0.0,2,16,0
45,25,5,19,290,1677,nr21.png,8,0,0.0,0.0,0.0,1,16,0
45,25,5,24,156,2007,nr11.png,9,0,0.0,0.0,0.0,2,16,0
45,25,5,9,202,2227,nr28.png,10,0,0.0,0.0,0.0,2,16,0
45,25,5,13,228,2473,nr62.png,11,0,0.0,0.0,0.0,1,16,0
45,25,5,12,268,2743,nr54.png,12,1,1.0,0.0,0.0,0,16,0
45,25,5,3,350,3067,nr8.png,13,0,0.0,0.0,0.0,1,16,0
45,25,5,7,338,3457,nr72.png,14,1,1.0,0.0,0.0,-3,16,0
45,25,5,13,192,3867,nr62.png,15,1,1.0,0.0,0.0,1,16,0
45,25,5,10,334,4137,nr45.png,16,1,1.0,0.0,0.0,2,16,0
45,25,5,15,294,4527,nr41.png,17,0,0.0,0.0,0.0,2,16,0
45,25,5,21,94,5033,nr125.png,18,0,0.0,1.0,0.0,-3,16,0
45,25,6,12,124,74,nr106.png,1,0,0.0,0.0,1.0,-2,6,0
45,25,6,11,356,238,nr52.png,2,0,0.0,0.0,0.0,-2,6,0
45,25,6,16,136,634,nr55.png,3,0,0.0,0.0,0.0,3,6,0
45,25,6,11,126,820,nr52.png,4,1,1.0,0.0,0.0,-2,6,0
45,25,6,6,242,966,nr111.png,5,0,0.0,0.0,0.0,3,6,0
45,25,6,8,102,1366,nr102.png,6,0,0.0,0.0,0.0,-3,6,0
45,25,6,9,150,1508,nr8.png,7,0,0.0,0.0,0.0,1,6,0
45,25,6,18,288,1696,nr75.png,8,0,0.0,0.0,0.0,2,6,0
45,25,6,23,276,2016,nr95.png,9,0,0.0,0.0,0.0,2,6,0
45,25,6,17,164,2342,nr94.png,10,0,0.0,0.0,0.0,-2,6,0
45,25,6,20,250,2560,nr62.png,11,0,0.0,0.0,0.0,1,6,0
45,25,6,4,200,3008,nr39.png,12,0,0.0,0.0,0.0,3,6,0
45,25,6,0,342,3276,nr46.png,13,0,0.0,0.0,0.0,0,6,0
45,25,6,11,74,3668,nr52.png,14,1,2.0,1.0,0.0,-2,6,0
45,25,7,12,100,74,nr84.png,1,0,0.0,0.0,1.0,2,6,0
45,25,7,6,266,492,nr111.png,2,0,0.0,0.0,0.0,3,6,0
45,25,7,11,74,826,nr90.png,3,0,0.0,0.0,0.0,-1,6,0
45,25,7,8,302,962,nr4.png,4,0,0.0,0.0,0.0,0,6,0
45,25,7,18,252,1314,nr50.png,5,0,0.0,0.0,0.0,1,6,0
45,25,7,22,250,1602,nr20.png,6,0,0.0,0.0,0.0,3,6,0
45,25,7,23,74,1884,nr62.png,7,0,0.0,0.0,0.0,1,6,0
45,25,7,22,188,1994,nr20.png,8,1,1.0,0.0,0.0,3,6,0
45,25,7,21,168,2218,nr91.png,9,0,0.0,0.0,0.0,0,6,0
45,25,7,2,242,2640,nr39.png,10,0,0.0,0.0,0.0,3,6,0
45,25,7,0,220,2956,nr48.png,11,0,0.0,1.0,0.0,1,6,0
45,25,11,12,242,77,nr39.png,1,0,0.0,0.0,1.0,3,24,0
45,25,11,5,268,377,nr12.png,2,0,0.0,0.0,0.0,2,24,0
45,25,11,11,184,685,nr97.png,3,0,0.0,0.0,0.0,2,24,0
45,25,11,16,166,911,nr95.png,4,0,0.0,0.0,0.0,2,24,0
45,25,11,13,250,1133,nr18.png,5,0,0.0,0.0,0.0,2,24,0
45,25,11,23,144,1633,nr20.png,6,0,0.0,0.0,0.0,3,24,0
45,25,11,24,276,1809,nr75.png,7,0,0.0,0.0,0.0,2,24,0
