subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
46,9,7,4,334.0,75.0,nr63.png,1.0,0.0,0.0,0.0,1.0,-3.0,3,0.0
46,9,7,0,352.0,471.0,nr51.png,2.0,0.0,0.0,0.0,0.0,1.0,3,0.0
46,9,7,1,266.0,883.0,nr81.png,3.0,0.0,0.0,0.0,0.0,2.0,3,0.0
46,9,7,2,326.0,1199.0,nr93.png,4.0,0.0,0.0,0.0,0.0,1.0,3,0.0
46,9,7,5,358.0,1565.0,nr53.png,5.0,0.0,0.0,0.0,0.0,3.0,3,0.0
46,9,7,3,492.0,2009.0,nr44.png,6.0,0.0,0.0,0.0,0.0,3.0,3,0.0
46,9,7,6,232.0,2609.0,nr2.png,7.0,0.0,0.0,0.0,0.0,1.0,3,0.0
46,9,7,7,360.0,2891.0,nr49.png,8.0,0.0,0.0,0.0,0.0,3.0,3,0.0
46,9,7,8,500.0,3293.0,nr97.png,9.0,0.0,0.0,0.0,0.0,1.0,3,0.0
46,9,7,3,276.0,3905.0,nr44.png,10.0,1.0,1.0,0.0,0.0,3.0,3,0.0
46,9,7,1,48.0,4245.0,nr81.png,11.0,1.0,1.0,1.0,0.0,2.0,3,0.0
46,9,15,4,312.0,74.0,nr87.png,1.0,0.0,0.0,0.0,1.0,-3.0,1,0.0
46,9,15,0,296.0,458.0,nr1.png,2.0,0.0,0.0,0.0,0.0,3.0,1,0.0
46,9,15,1,218.0,808.0,nr39.png,3.0,0.0,0.0,0.0,0.0,3.0,1,0.0
46,9,15,2,308.0,1072.0,nr80.png,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0
46,9,15,1,148.0,1432.0,nr39.png,5.0,1.0,1.0,0.0,0.0,3.0,1,0.0
46,9,15,5,258.0,1630.0,nr51.png,6.0,0.0,0.0,0.0,0.0,1.0,1,0.0
46,9,15,4,188.0,1970.0,nr87.png,7.0,1.0,1.0,0.0,0.0,-3.0,1,0.0
46,9,15,3,224.0,2198.0,nr4.png,8.0,0.0,0.0,0.0,0.0,2.0,1,0.0
46,9,15,6,188.0,2478.0,nr10.png,9.0,0.0,0.0,0.0,0.0,2.0,1,0.0
46,9,15,7,182.0,2716.0,nr125.png,10.0,0.0,0.0,0.0,0.0,1.0,1,0.0
46,9,15,8,306.0,2946.0,nr3.png,11.0,0.0,0.0,0.0,0.0,1.0,1,0.0
46,9,15,4,28.0,3328.0,nr87.png,12.0,1.0,2.0,1.0,0.0,-3.0,1,0.0
46,9,17,4,306.0,75.0,nr94.png,1.0,0.0,0.0,0.0,1.0,-3.0,5,1.0
46,9,17,0,288.0,443.0,nr106.png,2.0,0.0,0.0,0.0,0.0,1.0,5,1.0
46,9,17,1,198.0,801.0,nr107.png,3.0,0.0,0.0,0.0,0.0,2.0,5,1.0
46,9,17,2,200.0,1047.0,nr20.png,4.0,0.0,0.0,0.0,0.0,1.0,5,1.0
46,9,17,5,252.0,1293.0,nr114.png,5.0,0.0,0.0,0.0,0.0,1.0,5,1.0
46,9,17,3,322.0,1621.0,nr91.png,6.0,0.0,0.0,0.0,0.0,-3.0,5,1.0
46,9,17,6,202.0,2017.0,nr74.png,7.0,0.0,0.0,0.0,0.0,1.0,5,1.0
46,9,17,7,300.0,2263.0,nr54.png,8.0,0.0,0.0,0.0,0.0,3.0,5,1.0
46,9,17,8,292.0,2607.0,nr58.png,9.0,0.0,0.0,0.0,0.0,0.0,5,1.0
46,9,17,7,292.0,2965.0,nr54.png,10.0,1.0,1.0,0.0,0.0,3.0,5,1.0
46,9,17,6,364.0,3333.0,nr74.png,11.0,1.0,1.0,0.0,0.0,1.0,5,1.0
46,9,17,5,286.0,3793.0,nr114.png,12.0,1.0,1.0,1.0,0.0,1.0,5,1.0
46,9,30,4,318.0,76.0,nr29.png,1.0,0.0,0.0,0.0,1.0,-3.0,6,0.0
46,9,30,0,252.0,464.0,nr9.png,2.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,30,1,236.0,762.0,nr8.png,3.0,0.0,0.0,0.0,0.0,0.0,6,0.0
46,9,30,2,212.0,1056.0,nr44.png,4.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,30,5,318.0,1304.0,nr19.png,5.0,0.0,0.0,0.0,0.0,-2.0,6,0.0
46,9,30,4,116.0,1708.0,nr29.png,6.0,1.0,1.0,0.0,0.0,-3.0,6,0.0
46,9,30,3,370.0,1864.0,nr75.png,7.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,30,6,270.0,2292.0,nr7.png,8.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,30,7,274.0,2638.0,nr51.png,9.0,0.0,0.0,0.0,0.0,1.0,6,0.0
46,9,30,8,252.0,2964.0,nr92.png,10.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
46,9,30,3,106.0,3300.0,nr75.png,11.0,1.0,1.0,0.0,0.0,3.0,6,0.0
46,9,30,0,29.0,3442.0,nr9.png,12.0,1.0,1.0,1.0,0.0,3.0,6,0.0
46,9,32,4,292.0,74.0,nr45.png,1.0,0.0,0.0,0.0,1.0,3.0,4,0.0
46,9,32,0,378.0,426.0,nr29.png,2.0,0.0,0.0,0.0,0.0,-3.0,4,0.0
46,9,32,1,230.0,868.0,nr53.png,3.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,32,2,200.0,1146.0,nr7.png,4.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,32,5,142.0,1400.0,nr51.png,5.0,0.0,0.0,0.0,0.0,1.0,4,0.0
46,9,32,4,298.0,1580.0,nr45.png,6.0,1.0,1.0,0.0,0.0,3.0,4,0.0
46,9,32,3,238.0,1936.0,nr98.png,7.0,0.0,0.0,0.0,0.0,-1.0,4,0.0
46,9,32,6,172.0,2224.0,nr14.png,8.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,32,7,258.0,2458.0,nr95.png,9.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,32,8,388.0,2770.0,nr49.png,10.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,32,5,91.0,3204.0,nr51.png,11.0,1.0,1.0,1.0,0.0,1.0,4,0.0
46,9,41,4,298.0,75.0,nr48.png,1.0,0.0,0.0,0.0,1.0,2.0,7,0.0
46,9,41,0,232.0,447.0,nr54.png,2.0,0.0,0.0,0.0,0.0,3.0,7,0.0
46,9,41,1,212.0,735.0,nr19.png,3.0,0.0,0.0,0.0,0.0,-2.0,7,0.0
46,9,41,2,254.0,995.0,nr83.png,4.0,0.0,0.0,0.0,0.0,-2.0,7,0.0
46,9,41,4,338.0,1303.0,nr48.png,5.0,1.0,1.0,0.0,0.0,2.0,7,0.0
46,9,41,3,250.0,1693.0,nr124.png,6.0,0.0,0.0,0.0,0.0,-3.0,7,0.0
46,9,41,7,416.0,2003.0,nr44.png,7.0,0.0,0.0,0.0,0.0,3.0,7,0.0
46,9,41,6,184.0,2501.0,nr87.png,8.0,0.0,0.0,0.0,0.0,-3.0,7,0.0
46,9,41,8,266.0,2749.0,nr52.png,9.0,0.0,0.0,0.0,0.0,1.0,7,0.0
46,9,41,5,124.0,3069.0,nr94.png,10.0,0.0,0.0,1.0,0.0,-3.0,7,0.0
46,9,44,4,276.0,74.0,nr81.png,1.0,0.0,0.0,0.0,1.0,2.0,6,0.0
46,9,44,0,342.0,400.0,nr100.png,2.0,0.0,0.0,0.0,0.0,-2.0,6,0.0
46,9,44,1,202.0,812.0,nr97.png,3.0,0.0,0.0,0.0,0.0,1.0,6,0.0
46,9,44,2,162.0,1064.0,nr84.png,4.0,0.0,0.0,0.0,0.0,-2.0,6,0.0
46,9,44,4,238.0,1280.0,nr81.png,5.0,1.0,1.0,0.0,0.0,2.0,6,0.0
46,9,44,3,246.0,1566.0,nr48.png,6.0,0.0,0.0,0.0,0.0,2.0,6,0.0
46,9,44,6,184.0,1872.0,nr75.png,7.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,44,7,276.0,2106.0,nr121.png,8.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
46,9,44,8,256.0,2440.0,nr124.png,9.0,0.0,0.0,1.0,0.0,-3.0,6,0.0
46,9,47,4,282.0,75.0,nr15.png,1.0,0.0,0.0,0.0,1.0,3.0,4,0.0
46,9,47,0,292.0,425.0,nr21.png,2.0,0.0,0.0,0.0,0.0,-3.0,4,0.0
46,9,47,1,212.0,785.0,nr95.png,3.0,0.0,0.0,0.0,0.0,3.0,4,0.0
46,9,47,2,266.0,1045.0,nr19.png,4.0,0.0,0.0,0.0,0.0,-2.0,4,0.0
46,9,47,4,160.0,1377.0,nr15.png,5.0,1.0,1.0,0.0,0.0,3.0,4,0.0
46,9,47,3,256.0,1581.0,nr106.png,6.0,0.0,0.0,0.0,0.0,1.0,4,0.0
46,9,47,4,306.0,1889.0,nr15.png,7.0,1.0,2.0,0.0,0.0,3.0,4,0.0
46,9,47,7,250.0,2247.0,nr3.png,8.0,0.0,0.0,0.0,0.0,1.0,4,0.0
46,9,47,8,178.0,2547.0,nr2.png,9.0,0.0,0.0,0.0,0.0,1.0,4,0.0
46,9,47,6,255.0,2799.0,nr101.png,10.0,0.0,0.0,1.0,0.0,-3.0,4,0.0
46,9,48,4,284.0,75.0,nr41.png,1.0,0.0,0.0,0.0,1.0,3.0,7,0.0
46,9,48,0,214.0,419.0,nr109.png,2.0,0.0,0.0,0.0,0.0,3.0,7,0.0
46,9,48,1,236.0,683.0,nr69.png,3.0,0.0,0.0,0.0,0.0,-2.0,7,0.0
46,9,48,4,282.0,961.0,nr41.png,4.0,1.0,1.0,0.0,0.0,3.0,7,0.0
46,9,48,5,388.0,1291.0,nr27.png,5.0,0.0,0.0,0.0,0.0,0.0,7,0.0
46,9,48,2,128.0,1731.0,nr88.png,6.0,0.0,0.0,0.0,0.0,3.0,7,0.0
46,9,48,7,316.0,1925.0,nr39.png,7.0,0.0,0.0,0.0,0.0,3.0,7,0.0
46,9,48,6,314.0,2331.0,nr114.png,8.0,0.0,0.0,1.0,0.0,1.0,7,0.0
46,9,50,4,294.0,76.0,nr9.png,1.0,0.0,0.0,0.0,1.0,3.0,2,0.0
46,9,50,0,236.0,436.0,nr96.png,2.0,0.0,0.0,0.0,0.0,-1.0,2,0.0
46,9,50,1,288.0,724.0,nr62.png,3.0,0.0,0.0,0.0,0.0,3.0,2,0.0
46,9,50,2,282.0,1064.0,nr75.png,4.0,0.0,0.0,0.0,0.0,3.0,2,0.0
46,9,50,4,352.0,1400.0,nr9.png,5.0,1.0,1.0,0.0,0.0,3.0,2,0.0
46,9,50,3,182.0,1834.0,nr87.png,6.0,0.0,0.0,0.0,0.0,-3.0,2,0.0
46,9,50,7,246.0,2072.0,nr20.png,7.0,0.0,0.0,0.0,0.0,1.0,2,0.0
46,9,50,8,56.0,2366.0,nr125.png,8.0,0.0,0.0,1.0,0.0,1.0,2,0.0
46,9,57,4,280.0,75.0,nr106.png,1.0,0.0,0.0,0.0,1.0,1.0,6,0.0
46,9,57,0,260.0,419.0,nr89.png,2.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
46,9,57,1,210.0,747.0,nr91.png,3.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
46,9,57,2,184.0,1015.0,nr98.png,4.0,0.0,0.0,0.0,0.0,-1.0,6,0.0
46,9,57,4,188.0,1249.0,nr106.png,5.0,1.0,1.0,0.0,0.0,1.0,6,0.0
46,9,57,3,158.0,1481.0,nr121.png,6.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
46,9,57,5,312.0,1701.0,nr79.png,7.0,0.0,0.0,0.0,0.0,0.0,6,0.0
46,9,57,7,422.0,2105.0,nr107.png,8.0,0.0,0.0,0.0,0.0,2.0,6,0.0
46,9,57,6,140.0,2631.0,nr76.png,9.0,0.0,0.0,0.0,0.0,3.0,6,0.0
46,9,57,8,168.0,2833.0,nr101.png,10.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
