subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
30,9,8,4,230,75,nr81.png,1,0,0.0,0.0,1.0,3,3,0
30,9,8,0,314,353,nr42.png,2,0,0.0,0.0,0.0,1,3,0
30,9,8,1,230,749,nr120.png,3,0,0.0,0.0,0.0,-2,3,0
30,9,8,2,364,1027,nr92.png,4,0,0.0,0.0,0.0,0,3,0
30,9,8,1,344,1443,nr120.png,5,1,1.0,0.0,0.0,-2,3,0
30,9,8,5,480,1863,nr11.png,6,0,0.0,0.0,0.0,0,3,0
30,9,8,4,414,2415,nr81.png,7,1,1.0,0.0,0.0,3,3,0
30,9,8,3,584,2905,nr96.png,8,0,0.0,0.0,0.0,3,3,0
30,9,8,6,292,3549,nr60.png,9,0,0.0,1.0,0.0,1,3,0
30,9,9,4,314,75,nr19.png,1,0,0.0,0.0,1.0,0,5,0
30,9,9,1,80,441,nr54.png,2,0,0.0,0.0,0.0,1,5,0
30,9,9,0,296,573,nr11.png,3,0,0.0,0.0,0.0,0,5,0
30,9,9,1,216,1015,nr54.png,4,1,1.0,0.0,0.0,1,5,0
30,9,9,2,332,1281,nr45.png,5,0,0.0,0.0,0.0,3,5,0
30,9,9,5,338,1819,nr49.png,6,0,0.0,0.0,0.0,3,5,0
30,9,9,4,220,2205,nr19.png,7,1,1.0,0.0,0.0,0,5,0
30,9,9,3,230,2481,nr112.png,8,0,0.0,0.0,0.0,-1,5,0
30,9,9,6,150,2749,nr97.png,9,0,0.0,1.0,0.0,3,5,0
30,9,11,4,266,76,nr54.png,1,0,0.0,0.0,1.0,1,3,0
30,9,11,1,94,396,nr87.png,2,0,0.0,0.0,0.0,2,3,0
30,9,11,0,332,540,nr102.png,3,0,0.0,0.0,0.0,1,3,0
30,9,11,1,232,950,nr87.png,4,1,1.0,0.0,0.0,2,3,0
30,9,11,2,362,1228,nr124.png,5,0,0.0,0.0,0.0,0,3,0
30,9,11,1,548,1664,nr87.png,6,1,2.0,0.0,0.0,2,3,0
30,9,11,5,534,2282,nr9.png,7,0,0.0,0.0,0.0,2,3,0
30,9,11,4,262,2920,nr54.png,8,1,1.0,0.0,0.0,1,3,0
30,9,11,3,416,3238,nr75.png,9,0,0.0,0.0,0.0,3,3,0
30,9,11,6,186,3690,nr109.png,10,0,0.0,1.0,0.0,3,3,0
30,9,27,4,298,75,nr18.png,1,0,0.0,0.0,1.0,2,3,1
30,9,27,0,280,565,nr15.png,2,0,0.0,0.0,0.0,3,3,1
30,9,27,2,170,1121,nr97.png,3,0,0.0,0.0,0.0,3,3,1
30,9,27,6,200,1361,nr101.png,4,0,0.0,0.0,0.0,0,3,1
30,9,27,1,338,1627,nr113.png,5,0,0.0,0.0,0.0,0,3,1
30,9,27,2,196,2015,nr97.png,6,1,1.0,0.0,0.0,3,3,1
30,9,27,5,206,2263,nr114.png,7,0,0.0,0.0,0.0,0,3,1
30,9,27,8,184,2515,nr21.png,8,0,0.0,0.0,0.0,2,3,1
30,9,27,3,108,3315,nr98.png,9,0,0.0,0.0,0.0,3,3,1
30,9,27,0,424,3685,nr15.png,10,1,1.0,0.0,0.0,3,3,1
30,9,27,3,324,4249,nr98.png,11,1,1.0,1.0,0.0,3,3,1
30,9,32,4,286,75,nr28.png,1,0,0.0,0.0,1.0,2,3,0
30,9,32,1,104,411,nr91.png,2,0,0.0,0.0,0.0,2,3,0
30,9,32,0,272,567,nr21.png,3,0,0.0,0.0,0.0,2,3,0
30,9,32,1,232,885,nr91.png,4,1,1.0,0.0,0.0,2,3,0
30,9,32,2,262,1161,nr69.png,5,0,0.0,0.0,0.0,0,3,0
30,9,32,3,254,1495,nr97.png,6,0,0.0,0.0,0.0,3,3,0
30,9,32,4,216,1821,nr28.png,7,1,1.0,0.0,0.0,2,3,0
30,9,32,6,212,2091,nr113.png,8,0,0.0,0.0,0.0,0,3,0
30,9,32,8,190,2571,nr55.png,9,0,0.0,0.0,0.0,1,3,0
30,9,32,4,100,3235,nr28.png,10,1,2.0,0.0,0.0,2,3,0
30,9,32,5,250,3381,nr18.png,11,0,0.0,1.0,0.0,2,3,0
30,9,35,4,240,75,nr53.png,1,0,0.0,0.0,1.0,0,5,0
30,9,35,0,214,373,nr98.png,2,0,0.0,0.0,0.0,3,5,0
30,9,35,1,212,643,nr63.png,3,0,0.0,0.0,0.0,-3,5,0
30,9,35,0,186,907,nr98.png,4,1,1.0,0.0,0.0,3,5,0
30,9,35,2,308,1163,nr65.png,5,0,0.0,0.0,0.0,3,5,0
30,9,35,5,442,1511,nr75.png,6,0,0.0,0.0,0.0,3,5,0
30,9,35,4,164,2051,nr53.png,7,1,1.0,0.0,0.0,0,5,0
30,9,35,3,226,2273,nr10.png,8,0,0.0,0.0,0.0,2,5,0
30,9,35,6,124,2549,nr83.png,9,0,0.0,0.0,0.0,0,5,0
30,9,35,7,138,2729,nr113.png,10,0,0.0,0.0,0.0,0,5,0
30,9,35,8,160,2921,nr93.png,11,0,0.0,0.0,0.0,-1,5,0
30,9,35,5,136,3133,nr75.png,12,1,1.0,0.0,0.0,3,5,0
30,9,35,0,328,3339,nr98.png,13,1,2.0,0.0,0.0,3,5,0
30,9,35,2,2,3737,nr65.png,14,1,1.0,1.0,0.0,3,5,0
30,9,42,4,244,75,nr101.png,1,0,0.0,0.0,1.0,0,7,0
30,9,42,0,216,371,nr14.png,2,0,0.0,0.0,0.0,3,7,0
30,9,42,1,274,667,nr92.png,3,0,0.0,0.0,0.0,0,7,0
30,9,42,2,274,985,nr54.png,4,0,0.0,0.0,0.0,1,7,0
30,9,42,3,226,1875,nr109.png,5,0,0.0,0.0,0.0,3,7,0
30,9,42,7,174,2481,nr96.png,6,0,0.0,0.0,0.0,3,7,0
30,9,42,6,258,2711,nr12.png,7,0,0.0,0.0,0.0,-1,7,0
30,9,42,7,224,3483,nr96.png,8,1,1.0,0.0,0.0,3,7,0
30,9,42,8,366,3761,nr87.png,9,0,0.0,1.0,0.0,2,7,0
30,9,47,4,180,75,nr46.png,1,0,0.0,0.0,1.0,3,6,1
30,9,47,3,90,305,nr2.png,2,0,0.0,0.0,0.0,3,6,1
30,9,47,0,210,427,nr97.png,3,0,0.0,0.0,0.0,3,6,1
30,9,47,1,224,693,nr106.png,4,0,0.0,0.0,0.0,3,6,1
30,9,47,2,414,965,nr48.png,5,0,0.0,0.0,0.0,0,6,1
30,9,47,5,530,1421,nr74.png,6,0,0.0,0.0,0.0,2,6,1
30,9,47,4,344,2025,nr46.png,7,1,1.0,0.0,0.0,3,6,1
30,9,47,3,338,2449,nr2.png,8,1,1.0,0.0,0.0,3,6,1
30,9,47,4,128,2857,nr46.png,9,1,2.0,0.0,0.0,3,6,1
30,9,47,6,226,3041,nr75.png,10,0,0.0,0.0,0.0,3,6,1
30,9,47,7,212,3321,nr8.png,11,0,0.0,0.0,0.0,0,6,1
30,9,47,6,174,3587,nr75.png,12,1,1.0,0.0,0.0,3,6,1
30,9,47,4,822,3825,nr46.png,13,1,3.0,0.0,0.0,3,6,1
30,9,47,8,132,4749,nr107.png,14,0,0.0,0.0,0.0,3,6,1
30,9,47,6,125,5267,nr75.png,15,1,2.0,1.0,0.0,3,6,1
30,9,58,4,266,74,nr18.png,1,0,0.0,0.0,1.0,2,3,0
30,9,58,1,88,396,nr27.png,2,0,0.0,0.0,0.0,2,3,0
30,9,58,0,364,534,nr74.png,3,0,0.0,0.0,0.0,2,3,0
