,subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
34,25,25,23,1,186,912,nr56.png,4,0,0.0,0.0,0.0,-2,23,0
35,25,25,23,2,344,1134,nr57.png,5,0,0.0,0.0,0.0,-3,23,0
36,25,25,23,3,114,1542,nr54.png,6,0,0.0,0.0,0.0,1,23,0
37,25,25,23,4,226,1684,nr74.png,7,0,0.0,0.0,0.0,2,23,0
38,25,25,23,9,192,1946,nr42.png,8,0,0.0,0.0,0.0,1,23,0
39,25,25,23,8,306,2322,nr125.png,9,0,0.0,0.0,0.0,-1,23,0
40,25,25,23,7,180,2676,nr92.png,10,0,0.0,0.0,0.0,-1,23,0
41,25,25,23,6,232,2910,nr10.png,11,1,1.0,0.0,0.0,-2,23,0
42,25,25,23,5,272,3222,nr44.png,12,0,0.0,0.0,0.0,2,23,0
43,25,25,23,10,276,3540,nr11.png,13,0,0.0,0.0,0.0,-1,23,0
44,25,25,23,15,1040,3846,nr75.png,14,0,0.0,0.0,0.0,2,23,0
45,25,25,23,20,110,4954,nr107.png,15,0,0.0,0.0,0.0,-1,23,0
46,25,25,23,16,304,5090,nr84.png,16,0,0.0,0.0,0.0,0,23,0
47,25,25,23,17,198,5456,nr69.png,17,0,0.0,0.0,0.0,1,23,0
48,25,25,23,18,204,5708,nr41.png,18,0,0.0,0.0,0.0,-1,23,0
49,25,25,23,19,362,5938,nr113.png,19,0,0.0,0.0,0.0,2,23,0
50,25,25,23,24,172,6368,nr120.png,20,0,0.0,0.0,0.0,-3,23,0
51,25,25,23,23,388,6570,nr81.png,21,0,0.0,0.0,0.0,2,23,0
52,25,25,23,22,230,7000,nr121.png,22,0,0.0,0.0,0.0,0,23,0
53,25,25,23,21,268,7266,nr114.png,23,0,0.0,0.0,0.0,-2,23,0
54,25,25,23,20,59,7568,nr107.png,24,1,1.0,1.0,0.0,-1,23,0
55,25,25,32,12,160,77,nr63.png,1,0,0.0,0.0,1.0,3,12,1
56,25,25,32,11,108,279,nr45.png,2,0,0.0,0.0,0.0,-2,12,1
57,25,25,32,1,92,437,nr112.png,3,0,0.0,0.0,0.0,-1,12,1
58,25,25,32,0,406,567,nr4.png,4,0,0.0,0.0,0.0,-1,12,1
59,25,25,32,1,176,1021,nr112.png,5,1,1.0,0.0,0.0,-1,12,1
60,25,25,32,2,168,1237,nr81.png,6,0,0.0,0.0,0.0,2,12,1
61,25,25,32,3,202,1455,nr95.png,7,0,0.0,0.0,0.0,2,12,1
62,25,25,32,4,260,1693,nr109.png,8,0,0.0,0.0,0.0,2,12,1
63,25,25,32,9,418,2013,nr72.png,9,0,0.0,0.0,0.0,0,12,1
64,25,25,32,14,276,2491,nr48.png,10,0,0.0,0.0,0.0,-1,12,1
65,25,25,32,19,254,2811,nr80.png,11,0,0.0,0.0,0.0,3,12,1
66,25,25,32,24,298,3111,nr41.png,12,0,0.0,0.0,0.0,-1,12,1
67,25,25,32,19,492,3445,nr80.png,13,1,1.0,0.0,0.0,3,12,1
68,25,25,32,23,166,3995,nr93.png,14,0,0.0,0.0,0.0,1,12,1
69,25,25,32,19,190,4207,nr80.png,15,1,2.0,0.0,0.0,3,12,1
70,25,25,32,22,244,4467,nr55.png,16,0,0.0,0.0,0.0,1,12,1
71,25,25,32,21,346,4781,nr111.png,17,0,0.0,0.0,0.0,0,12,1
72,25,25,32,20,80,5191,nr28.png,18,0,0.0,0.0,0.0,3,12,1
73,25,25,32,15,142,5315,nr90.png,19,0,0.0,0.0,0.0,-3,12,1
74,25,25,32,10,182,5499,nr19.png,20,0,0.0,0.0,0.0,-1,12,1
75,25,25,32,5,266,5723,nr106.png,21,0,0.0,0.0,0.0,-2,12,1
76,25,25,32,6,114,6045,nr121.png,22,0,0.0,0.0,0.0,0,12,1
77,25,25,32,7,148,6201,nr53.png,23,0,0.0,0.0,0.0,2,12,1
78,25,25,32,8,232,6403,nr50.png,24,0,0.0,0.0,0.0,0,12,1
79,25,25,32,13,224,6691,nr49.png,25,0,0.0,0.0,0.0,2,12,1
80,25,25,32,12,183,7113,nr63.png,26,1,1.0,1.0,0.0,3,12,1
81,25,25,34,12,88,75,nr84.png,1,0,0.0,0.0,1.0,0,21,1
82,25,25,34,7,134,205,nr99.png,2,0,0.0,0.0,0.0,-2,21,1
83,25,25,34,1,44,387,nr98.png,3,0,0.0,0.0,0.0,0,21,1
84,25,25,34,0,300,467,nr29.png,4,0,0.0,0.0,0.0,0,21,1
85,25,25,34,1,202,835,nr98.png,5,1,1.0,0.0,0.0,0,21,1
86,25,25,34,2,180,1079,nr48.png,6,0,0.0,0.0,0.0,-1,21,1
87,25,25,34,3,128,1349,nr90.png,7,0,0.0,0.0,0.0,-3,21,1
88,25,25,34,4,278,1521,nr10.png,8,0,0.0,0.0,0.0,-2,21,1
89,25,25,34,3,206,1829,nr90.png,9,1,1.0,0.0,0.0,-3,21,1
90,25,25,34,9,312,2077,nr106.png,10,0,0.0,0.0,0.0,-2,21,1
91,25,25,34,8,182,2431,nr20.png,11,0,0.0,0.0,0.0,-1,21,1
92,25,25,34,7,202,2649,nr99.png,12,1,1.0,0.0,0.0,-2,21,1
93,25,25,34,6,338,2891,nr52.png,13,0,0.0,0.0,0.0,-1,21,1
94,25,25,34,5,178,3289,nr55.png,14,0,0.0,0.0,0.0,1,21,1
95,25,25,34,10,186,3511,nr60.png,15,0,0.0,0.0,0.0,0,21,1
96,25,25,34,11,202,3737,nr19.png,16,0,0.0,0.0,0.0,-1,21,1
97,25,25,34,12,338,3969,nr84.png,17,1,1.0,0.0,0.0,0,21,1
98,25,25,34,13,138,4393,nr96.png,18,0,0.0,0.0,0.0,2,21,1
99,25,25,34,14,114,4555,nr1.png,19,0,0.0,0.0,0.0,1,21,1
100,25,25,34,13,320,4699,nr96.png,20,1,1.0,0.0,0.0,2,21,1
101,25,25,34,18,154,5069,nr58.png,21,0,0.0,0.0,0.0,-2,21,1
102,25,25,34,19,208,5275,nr72.png,22,0,0.0,0.0,0.0,0,21,1
103,25,25,34,17,210,5539,nr89.png,23,0,0.0,0.0,0.0,-1,21,1
104,25,25,34,16,128,5821,nr62.png,24,0,0.0,0.0,0.0,2,21,1
105,25,25,34,15,230,5991,nr101.png,25,0,0.0,0.0,0.0,-3,21,1
106,25,25,34,20,156,6251,nr18.png,26,0,0.0,0.0,0.0,1,21,1
107,25,25,34,21,164,6457,nr80.png,27,0,0.0,0.0,0.0,3,21,1
108,25,25,34,22,206,6687,nr125.png,28,0,0.0,0.0,0.0,-1,21,1
109,25,25,34,23,186,6947,nr50.png,29,0,0.0,0.0,0.0,0,21,1
110,25,25,34,24,244,7169,nr54.png,30,0,0.0,0.0,0.0,1,21,1
111,25,25,34,22,180,7505,nr125.png,31,1,1.0,0.0,0.0,-1,21,1
112,25,25,34,21,140,7775,nr80.png,32,1,1.0,1.0,0.0,3,21,1
113,25,25,36,12,42,75,nr48.png,1,0,0.0,0.0,1.0,-1,9,0
114,25,25,36,6,154,173,nr20.png,2,0,0.0,0.0,0.0,-1,9,0
115,25,25,36,0,350,379,nr65.png,3,0,0.0,0.0,0.0,2,9,0
116,25,25,36,1,296,813,nr98.png,4,0,0.0,0.0,0.0,0,9,0
117,25,25,36,2,150,1161,nr89.png,5,0,0.0,0.0,0.0,-1,9,0
118,25,25,36,3,138,1357,nr124.png,6,0,0.0,0.0,0.0,-3,9,0
119,25,25,36,4,332,1527,nr75.png,7,0,0.0,0.0,0.0,2,9,0
120,25,25,36,9,258,1911,nr1.png,8,0,0.0,0.0,0.0,1,9,0
121,25,25,36,8,236,2209,nr21.png,9,0,0.0,0.0,0.0,-2,9,0
122,25,25,36,7,246,2567,nr111.png,10,0,0.0,0.0,0.0,0,9,0
123,25,25,36,6,108,2865,nr20.png,11,1,1.0,0.0,0.0,-1,9,0
124,25,25,36,5,254,3009,nr76.png,12,0,0.0,0.0,0.0,1,9,0
125,25,25,36,10,96,3295,nr107.png,13,0,0.0,0.0,0.0,-1,9,0
126,25,25,36,7,44,3469,nr111.png,14,1,1.0,0.0,0.0,0,9,0
127,25,25,36,8,98,3579,nr21.png,15,1,1.0,0.0,0.0,-2,9,0
128,25,25,36,9,188,3705,nr1.png,16,1,1.0,0.0,0.0,1,9,0
129,25,25,36,13,194,3937,nr93.png,17,0,0.0,0.0,0.0,1,9,0
130,25,25,36,11,116,4187,nr62.png,18,0,0.0,0.0,0.0,2,9,0
131,25,25,36,10,148,4349,nr107.png,19,1,1.0,0.0,0.0,-1,9,0
132,25,25,36,11,116,4523,nr62.png,20,1,1.0,0.0,0.0,2,9,0
133,25,25,36,10,178,4687,nr107.png,21,1,2.0,0.0,0.0,-1,9,0
134,25,25,36,16,208,4909,nr60.png,22,0,0.0,0.0,0.0,0,9,0
135,25,25,36,17,130,5159,nr83.png,23,0,0.0,0.0,0.0,1,9,0
136,25,25,36,12,130,5347,nr48.png,24,1,1.0,0.0,0.0,-1,9,0
137,25,25,36,18,188,5511,nr79.png,25,0,0.0,0.0,0.0,-1,9,0
138,25,25,36,19,194,5751,nr2.png,26,0,0.0,0.0,0.0,2,9,0
139,25,25,36,24,168,6015,nr52.png,27,0,0.0,0.0,0.0,-1,9,0
140,25,25,36,22,44,6251,nr106.png,28,0,0.0,0.0,0.0,-2,9,0
141,25,25,36,21,180,6345,nr53.png,29,0,0.0,0.0,0.0,2,9,0
142,25,25,36,20,344,6557,nr15.png,30,0,0.0,0.0,0.0,1,9,0
143,25,25,36,9,430,7013,nr1.png,31,1,2.0,0.0,0.0,1,9,0
144,25,25,36,14,204,7631,nr113.png,32,0,0.0,0.0,0.0,2,9,0
145,25,25,36,1,164,7921,nr98.png,33,1,1.0,0.0,0.0,0,9,0
146,25,25,36,0,150,8111,nr65.png,34,1,1.0,1.0,0.0,2,9,0
147,25,25,37,12,112,74,nr31.png,1,0,0.0,0.0,1.0,3,23,0
148,25,25,37,0,412,270,nr19.png,2,0,0.0,0.0,0.0,-1,23,0
149,25,25,37,1,130,790,nr107.png,3,0,0.0,0.0,0.0,-1,23,0
150,25,25,37,2,130,948,nr55.png,4,0,0.0,0.0,0.0,1,23,0
151,25,25,37,3,156,1124,nr88.png,5,0,0.0,0.0,0.0,2,23,0
152,25,25,37,4,208,1326,nr87.png,6,0,0.0,0.0,0.0,3,23,0
153,25,25,37,9,342,1572,nr100.png,7,0,0.0,0.0,0.0,1,23,0
154,25,25,37,14,140,2160,nr89.png,8,0,0.0,0.0,0.0,-1,23,0
155,25,25,37,19,216,2340,nr30.png,9,0,0.0,0.0,0.0,-2,23,0
156,25,25,37,24,246,2586,nr95.png,10,0,0.0,0.0,0.0,2,23,0
157,25,25,37,23,208,2864,nr63.png,11,0,0.0,0.0,0.0,3,23,0
158,25,25,37,22,138,3102,nr74.png,12,0,0.0,0.0,0.0,2,23,0
159,25,25,37,23,180,3272,nr63.png,13,1,1.0,0.0,0.0,3,23,0
160,25,25,37,22,216,3484,nr74.png,14,1,1.0,0.0,0.0,2,23,0
161,25,25,37,21,170,3740,nr93.png,15,0,0.0,0.0,0.0,1,23,0
162,25,25,37,20,254,3944,nr111.png,16,0,0.0,0.0,0.0,0,23,0
163,25,25,37,15,122,4276,nr21.png,17,0,0.0,0.0,0.0,-2,23,0
164,25,25,37,10,160,4426,nr94.png,18,0,0.0,0.0,0.0,-2,23,0
165,25,25,37,5,206,4614,nr79.png,19,0,0.0,0.0,0.0,-1,23,0
166,25,25,37,7,108,4904,nr58.png,20,0,0.0,0.0,0.0,-2,23,0
167,25,25,37,8,278,5058,nr12.png,21,0,0.0,0.0,0.0,1,23,0
168,25,25,37,13,172,5390,nr45.png,22,0,0.0,0.0,0.0,-2,23,0
169,25,25,37,18,168,5592,nr62.png,23,0,0.0,0.0,0.0,2,23,0
170,25,25,37,17,198,5802,nr60.png,24,0,0.0,0.0,0.0,0,23,0
171,25,25,37,11,184,6046,nr114.png,25,0,0.0,0.0,0.0,-2,23,0
172,25,25,37,12,517,6272,nr31.png,26,1,1.0,1.0,0.0,3,23,0
173,25,25,39,12,290,78,nr12.png,1,0,0.0,0.0,1.0,1,4,0
174,25,25,39,0,354,434,nr52.png,2,0,0.0,0.0,0.0,-1,4,0
175,25,25,39,1,182,888,nr21.png,3,0,0.0,0.0,0.0,-2,4,0
176,25,25,39,2,170,1116,nr41.png,4,0,0.0,0.0,0.0,-1,4,0
177,25,25,39,3,122,1330,nr9.png,5,0,0.0,0.0,0.0,1,4,0
178,25,25,39,4,594,1494,nr63.png,6,0,0.0,0.0,0.0,3,4,0
179,25,25,39,9,190,2162,nr60.png,7,0,0.0,0.0,0.0,0,4,0
180,25,25,39,14,200,2390,nr53.png,8,0,0.0,0.0,0.0,2,4,0
181,25,25,39,19,192,2642,nr7.png,9,0,0.0,0.0,0.0,1,4,0
182,25,25,39,24,168,2874,nr62.png,10,0,0.0,0.0,0.0,2,4,0
183,25,25,39,23,196,3072,nr49.png,11,0,0.0,0.0,0.0,2,4,0
184,25,25,39,22,198,3306,nr109.png,12,0,0.0,0.0,0.0,2,4,0
185,25,25,39,21,266,3554,nr114.png,13,0,0.0,0.0,0.0,-2,4,0
186,25,25,39,15,214,3854,nr18.png,14,0,0.0,0.0,0.0,1,4,0
187,25,25,39,5,160,4288,nr1.png,15,0,0.0,0.0,0.0,1,4,0
188,25,25,39,6,136,4492,nr28.png,16,0,0.0,0.0,0.0,3,4,0
189,25,25,39,7,130,4666,nr48.png,17,0,0.0,0.0,0.0,-1,4,0
190,25,25,39,8,300,4822,nr85.png,18,0,0.0,0.0,0.0,2,4,0
191,25,25,39,13,172,5168,nr95.png,19,0,0.0,0.0,0.0,2,4,0
192,25,25,39,18,292,5368,nr4.png,20,0,0.0,0.0,0.0,-1,4,0
193,25,25,39,17,156,5704,nr93.png,21,0,0.0,0.0,0.0,1,4,0
194,25,25,39,11,210,5902,nr42.png,22,0,0.0,0.0,0.0,1,4,0
195,25,25,39,12,103,6162,nr12.png,23,1,1.0,1.0,0.0,1,4,0
196,25,25,41,12,348,75,nr2.png,1,0,0.0,0.0,1.0,2,11,1
197,25,25,41,6,370,471,nr83.png,2,0,0.0,0.0,0.0,1,11,1
198,25,25,41,5,560,879,nr21.png,3,0,0.0,0.0,0.0,-2,11,1
199,25,25,41,0,396,1511,nr113.png,4,0,0.0,0.0,0.0,2,11,1
200,25,25,41,1,240,1969,nr109.png,5,0,0.0,0.0,0.0,2,11,1
201,25,25,41,2,206,2261,nr125.png,6,0,0.0,0.0,0.0,-1,11,1
202,25,25,41,3,116,2517,nr72.png,7,0,0.0,0.0,0.0,0,11,1
203,25,25,41,4,120,2661,nr55.png,8,0,0.0,0.0,0.0,1,11,1
204,25,25,41,9,138,2825,nr91.png,9,0,0.0,0.0,0.0,-1,11,1
205,25,25,41,14,224,2995,nr8.png,10,0,0.0,0.0,0.0,-2,11,1
206,25,25,41,19,208,3245,nr19.png,11,0,0.0,0.0,0.0,-1,11,1
207,25,25,41,24,232,3485,nr102.png,12,0,0.0,0.0,0.0,-1,11,1
208,25,25,41,13,222,3763,nr76.png,13,0,0.0,0.0,0.0,1,11,1
209,25,25,41,8,186,4013,nr84.png,14,0,0.0,0.0,0.0,0,11,1
210,25,25,41,7,274,4237,nr121.png,15,0,0.0,0.0,0.0,0,11,1
211,25,25,41,6,196,4551,nr83.png,16,1,1.0,0.0,0.0,1,11,1
212,25,25,41,5,126,4817,nr21.png,17,1,1.0,0.0,0.0,-2,11,1
213,25,25,41,10,246,4995,nr60.png,18,0,0.0,0.0,0.0,0,11,1
214,25,25,41,21,236,5505,nr85.png,19,0,0.0,0.0,0.0,2,11,1
215,25,25,41,22,368,5799,nr96.png,20,0,0.0,0.0,0.0,2,11,1
216,25,25,41,17,354,6221,nr94.png,21,0,0.0,0.0,0.0,-2,11,1
217,25,25,41,22,228,6619,nr96.png,22,1,1.0,0.0,0.0,2,11,1
218,25,25,41,23,244,6875,nr10.png,23,0,0.0,0.0,0.0,-2,11,1
219,25,25,41,18,158,7155,nr79.png,24,0,0.0,0.0,0.0,-1,11,1
220,25,25,41,17,184,7347,nr94.png,25,1,1.0,0.0,0.0,-2,11,1
221,25,25,41,11,406,7581,nr81.png,26,0,0.0,1.0,0.0,2,11,1
222,25,25,42,12,252,77,nr57.png,1,0,0.0,0.0,1.0,-3,7,1
223,25,25,42,6,178,413,nr79.png,2,0,0.0,0.0,0.0,-1,7,1
224,25,25,42,1,60,637,nr80.png,3,0,0.0,0.0,0.0,3,7,1
225,25,25,42,0,202,729,nr12.png,4,0,0.0,0.0,0.0,1,7,1
226,25,25,42,2,174,995,nr18.png,5,0,0.0,0.0,0.0,1,7,1
227,25,25,42,3,102,1191,nr7.png,6,0,0.0,0.0,0.0,1,7,1
228,25,25,42,2,58,1331,nr18.png,7,1,1.0,0.0,0.0,1,7,1
229,25,25,42,4,270,1443,nr106.png,8,0,0.0,0.0,0.0,-2,7,1
230,25,25,42,9,472,1839,nr88.png,9,0,0.0,0.0,0.0,2,7,1
231,25,25,42,14,416,2367,nr62.png,10,0,0.0,0.0,0.0,2,7,1
232,25,25,42,19,294,2839,nr91.png,11,0,0.0,0.0,0.0,-1,7,1
233,25,25,42,24,278,3187,nr76.png,12,0,0.0,0.0,0.0,1,7,1
234,25,25,42,23,208,3499,nr120.png,13,0,0.0,0.0,0.0,-3,7,1
235,25,25,42,22,236,3747,nr112.png,14,0,0.0,0.0,0.0,-1,7,1
236,25,25,42,21,222,4025,nr101.png,15,0,0.0,0.0,0.0,-3,7,1
237,25,25,42,20,192,4289,nr95.png,16,0,0.0,0.0,0.0,2,7,1
238,25,25,42,15,460,4521,nr99.png,17,0,0.0,0.0,0.0,-2,7,1
239,25,25,42,16,188,5049,nr81.png,18,0,0.0,0.0,0.0,2,7,1
240,25,25,42,17,92,5275,nr45.png,19,0,0.0,0.0,0.0,-2,7,1
241,25,25,42,16,108,5399,nr81.png,20,1,1.0,0.0,0.0,2,7,1
242,25,25,42,17,138,5559,nr45.png,21,1,1.0,0.0,0.0,-2,7,1
243,25,25,42,18,128,5725,nr46.png,22,0,0.0,0.0,0.0,1,7,1
244,25,25,42,12,420,5893,nr57.png,23,1,1.0,0.0,0.0,-3,7,1
245,25,25,42,10,326,6449,nr114.png,24,0,0.0,0.0,0.0,-2,7,1
246,25,25,42,16,138,6847,nr81.png,25,1,2.0,0.0,0.0,2,7,1
247,25,25,42,5,184,7033,nr84.png,26,0,0.0,0.0,0.0,0,7,1
248,25,25,42,6,158,7253,nr79.png,27,1,1.0,0.0,0.0,-1,7,1
249,25,25,42,7,68,7457,nr2.png,28,0,0.0,1.0,0.0,2,7,1
250,25,25,43,12,16,74,nr109.png,1,0,0.0,0.0,1.0,2,24,0
251,25,25,43,6,106,156,nr19.png,2,0,0.0,0.0,0.0,-1,24,0
252,25,25,43,0,328,296,nr58.png,3,0,0.0,0.0,0.0,-2,24,0
253,25,25,43,1,132,712,nr74.png,4,0,0.0,0.0,0.0,2,24,0
254,25,25,43,2,128,884,nr106.png,5,0,0.0,0.0,0.0,-2,24,0
255,25,25,43,3,222,1060,nr94.png,6,0,0.0,0.0,0.0,-2,24,0
256,25,25,43,4,174,1322,nr48.png,7,0,0.0,0.0,0.0,-1,24,0
257,25,25,43,9,180,1528,nr79.png,8,0,0.0,0.0,0.0,-1,24,0
258,25,25,43,8,148,1880,nr27.png,9,0,0.0,0.0,0.0,-2,24,0
259,25,25,43,7,162,2068,nr10.png,10,0,0.0,0.0,0.0,-2,24,0
260,25,25,43,6,126,2272,nr19.png,11,1,1.0,0.0,0.0,-1,24,0
261,25,25,43,5,182,2430,nr95.png,12,0,0.0,0.0,0.0,2,24,0
262,25,25,43,10,168,2670,nr65.png,13,0,0.0,0.0,0.0,2,24,0
263,25,25,43,11,188,2880,nr7.png,14,0,0.0,0.0,0.0,1,24,0
264,25,25,43,12,194,3114,nr109.png,15,1,1.0,0.0,0.0,2,24,0
265,25,25,43,13,152,3364,nr49.png,16,0,0.0,0.0,0.0,2,24,0
266,25,25,43,14,228,3584,nr39.png,17,0,0.0,0.0,0.0,2,24,0
267,25,25,43,19,202,3846,nr57.png,18,0,0.0,0.0,0.0,-3,24,0
268,25,25,43,18,202,4078,nr113.png,19,0,0.0,0.0,0.0,2,24,0
269,25,25,43,17,136,4310,nr31.png,20,0,0.0,0.0,0.0,3,24,0
270,25,25,43,16,372,4480,nr96.png,21,0,0.0,0.0,0.0,2,24,0
271,25,25,43,15,172,4914,nr101.png,22,0,0.0,0.0,0.0,-3,24,0
272,25,25,43,20,202,5118,nr120.png,23,0,0.0,0.0,0.0,-3,24,0
273,25,25,43,21,150,5372,nr18.png,24,0,0.0,0.0,0.0,1,24,0
274,25,25,43,22,266,5578,nr51.png,25,0,0.0,0.0,0.0,0,24,0
275,25,25,43,23,124,5936,nr45.png,26,0,0.0,0.0,0.0,-2,24,0
276,25,25,43,22,276,6090,nr51.png,27,1,1.0,0.0,0.0,0,24,0
277,25,25,43,24,196,6426,nr97.png,28,0,0.0,0.0,0.0,1,24,0
278,25,25,43,23,204,6650,nr45.png,29,1,1.0,0.0,0.0,-2,24,0
279,25,25,43,24,414,6888,nr97.png,30,1,1.0,0.0,0.0,1,24,0
280,25,25,43,18,208,7564,nr113.png,31,1,1.0,0.0,0.0,2,24,0
281,25,25,43,13,196,7816,nr49.png,32,1,1.0,0.0,0.0,2,24,0
282,25,25,43,8,358,8050,nr27.png,33,1,1.0,0.0,0.0,-2,24,0
283,25,25,43,3,208,8464,nr94.png,34,1,1.0,0.0,0.0,-2,24,0
284,25,25,43,2,166,8728,nr106.png,35,1,1.0,0.0,0.0,-2,24,0
285,25,25,43,1,144,8940,nr74.png,36,1,1.0,0.0,0.0,2,24,0
286,25,25,43,0,194,9130,nr58.png,37,1,1.0,0.0,0.0,-2,24,0
287,25,25,43,24,1512,9428,nr97.png,38,1,2.0,0.0,0.0,1,24,0
288,25,25,43,16,306,11048,nr96.png,39,1,1.0,0.0,0.0,2,24,0
289,25,25,43,20,302,11388,nr120.png,40,1,1.0,0.0,0.0,-3,24,0
290,25,25,43,15,200,11728,nr101.png,41,1,1.0,0.0,0.0,-3,24,0
291,25,25,43,10,316,11984,nr65.png,42,1,1.0,0.0,0.0,2,24,0
292,25,25,43,5,412,12372,nr95.png,43,1,1.0,0.0,0.0,2,24,0
293,25,25,43,18,60,12880,nr113.png,44,1,2.0,1.0,0.0,2,24,0
294,25,25,47,12,310,75,nr125.png,1,0,0.0,0.0,1.0,-1,3,0
295,25,25,47,6,58,465,nr50.png,2,0,0.0,0.0,0.0,0,3,0
296,25,25,47,0,246,567,nr120.png,3,0,0.0,0.0,0.0,-3,3,0
297,25,25,47,1,196,887,nr90.png,4,0,0.0,0.0,0.0,-3,3,0
298,25,25,47,3,612,1131,nr63.png,5,0,0.0,0.0,0.0,3,3,0
299,25,25,47,4,312,1829,nr100.png,6,0,0.0,0.0,0.0,1,3,0
300,25,25,47,2,228,2197,nr93.png,7,0,0.0,0.0,0.0,1,3,0
301,25,25,47,1,214,2457,nr90.png,8,1,1.0,0.0,0.0,-3,3,0
302,25,25,47,5,248,2711,nr65.png,9,0,0.0,0.0,0.0,2,3,0
303,25,25,47,6,194,3007,nr50.png,10,1,1.0,0.0,0.0,0,3,0
304,25,25,47,7,228,3231,nr84.png,11,0,0.0,0.0,0.0,0,3,0
305,25,25,47,9,268,3561,nr88.png,12,0,0.0,0.0,0.0,2,3,0
306,25,25,47,14,142,3867,nr19.png,13,0,0.0,0.0,0.0,-1,3,0
307,25,25,47,19,278,4171,nr7.png,14,0,0.0,0.0,0.0,1,3,0
308,25,25,47,24,170,4501,nr21.png,15,0,0.0,0.0,0.0,-2,3,0
309,25,25,47,23,200,4701,nr41.png,16,0,0.0,0.0,0.0,-1,3,0
310,25,25,47,18,202,4945,nr91.png,17,0,0.0,0.0,0.0,-1,3,0
311,25,25,47,13,278,5173,nr44.png,18,0,0.0,0.0,0.0,2,3,0
312,25,25,47,12,224,5491,nr125.png,19,1,1.0,0.0,0.0,-1,3,0
313,25,25,47,11,178,5751,nr111.png,20,0,0.0,0.0,0.0,0,3,0
314,25,25,47,10,166,5975,nr10.png,21,0,0.0,0.0,0.0,-2,3,0
315,25,25,47,15,138,6189,nr27.png,22,0,0.0,0.0,0.0,-2,3,0
316,25,25,47,16,114,6369,nr94.png,23,0,0.0,0.0,0.0,-2,3,0
317,25,25,47,17,142,6527,nr12.png,24,0,0.0,0.0,0.0,1,3,0
318,25,25,47,22,24,6723,nr121.png,25,0,0.0,0.0,0.0,0,3,0
319,25,25,47,21,58,7007,nr62.png,26,0,0.0,0.0,0.0,2,3,0
