subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
40,9,3,4,64.0,75.0,nr46.png,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0
40,9,3,1,116.0,189.0,nr91.png,2.0,0.0,0.0,0.0,0.0,-2.0,2,0.0
40,9,3,4,400.0,331.0,nr46.png,3.0,1.0,1.0,0.0,0.0,0.0,2,0.0
40,9,3,5,182.0,827.0,nr88.png,4.0,0.0,0.0,0.0,0.0,1.0,2,0.0
40,9,3,2,204.0,1073.0,nr10.png,5.0,0.0,0.0,0.0,0.0,3.0,2,0.0
40,9,3,0,264.0,1349.0,nr31.png,6.0,0.0,0.0,0.0,0.0,0.0,2,0.0
40,9,3,3,162.0,1665.0,nr14.png,7.0,0.0,0.0,0.0,0.0,0.0,2,0.0
40,9,3,6,316.0,1863.0,nr9.png,8.0,0.0,0.0,0.0,0.0,2.0,2,0.0
40,9,3,8,372.0,2247.0,nr120.png,9.0,0.0,0.0,0.0,0.0,-2.0,2,0.0
40,9,3,7,244.0,2703.0,nr113.png,10.0,0.0,0.0,0.0,0.0,-1.0,2,0.0
40,9,3,4,416.0,3015.0,nr46.png,11.0,1.0,2.0,1.0,0.0,0.0,2,0.0
40,9,6,4,322.0,76.0,nr30.png,1.0,0.0,0.0,0.0,1.0,1.0,3,1.0
40,9,6,3,418.0,500.0,nr81.png,2.0,0.0,0.0,0.0,0.0,3.0,3,1.0
40,9,6,5,312.0,1008.0,nr100.png,3.0,0.0,0.0,0.0,0.0,3.0,3,1.0
40,9,6,8,270.0,1366.0,nr83.png,4.0,0.0,0.0,0.0,0.0,1.0,3,1.0
40,9,6,7,256.0,1692.0,nr9.png,5.0,0.0,0.0,0.0,0.0,2.0,3,1.0
40,9,6,6,236.0,1996.0,nr3.png,6.0,0.0,0.0,0.0,0.0,1.0,3,1.0
40,9,6,1,320.0,2306.0,nr93.png,7.0,0.0,0.0,0.0,0.0,1.0,3,1.0
40,9,6,2,308.0,2688.0,nr31.png,8.0,0.0,0.0,0.0,0.0,0.0,3,1.0
40,9,6,0,280.0,3092.0,nr121.png,9.0,0.0,0.0,0.0,0.0,-2.0,3,1.0
40,9,6,3,54.0,3418.0,nr81.png,10.0,1.0,1.0,1.0,0.0,3.0,3,1.0
40,9,7,4,412.0,74.0,nr55.png,1.0,0.0,0.0,0.0,1.0,1.0,6,0.0
40,9,7,5,228.0,614.0,nr111.png,2.0,0.0,0.0,0.0,0.0,-2.0,6,0.0
40,9,7,8,130.0,884.0,nr112.png,3.0,0.0,0.0,0.0,0.0,-3.0,6,0.0
40,9,7,2,324.0,1088.0,nr72.png,4.0,0.0,0.0,0.0,0.0,1.0,6,0.0
40,9,7,0,352.0,1650.0,nr84.png,5.0,0.0,0.0,0.0,0.0,-1.0,6,0.0
40,9,7,3,210.0,2052.0,nr107.png,6.0,0.0,0.0,0.0,0.0,2.0,6,0.0
40,9,7,6,634.0,2308.0,nr39.png,7.0,0.0,0.0,0.0,0.0,3.0,6,0.0
40,9,7,4,332.0,3026.0,nr55.png,8.0,1.0,1.0,0.0,0.0,1.0,6,0.0
40,9,7,2,208.0,3452.0,nr72.png,9.0,1.0,1.0,1.0,0.0,1.0,6,0.0
40,9,11,4,424.0,76.0,nr87.png,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0
40,9,11,5,224.0,610.0,nr96.png,2.0,0.0,0.0,0.0,0.0,3.0,2,0.0
40,9,11,1,324.0,900.0,nr97.png,3.0,0.0,0.0,0.0,0.0,1.0,2,0.0
40,9,11,0,232.0,1310.0,nr52.png,4.0,0.0,0.0,0.0,0.0,2.0,2,0.0
40,9,11,3,288.0,1584.0,nr9.png,5.0,0.0,0.0,0.0,0.0,2.0,2,0.0
40,9,11,6,288.0,1920.0,nr12.png,6.0,0.0,0.0,0.0,0.0,1.0,2,0.0
