subject,setsize,trial,item,dur,onset,stimulus,gaze_num,is_returning,returning_gaze_count,is_last,is_first,item_value,choice,is_last_to_choice
11,36,2,15,304.0,75.0,nr51.png,1.0,0.0,0.0,0.0,1.0,3.0,0,0.0
11,36,2,14,208.0,403.0,nr55.png,2.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,9,304.0,659.0,nr11.png,3.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,6,180.0,1025.0,nr81.png,4.0,0.0,0.0,0.0,0.0,2.0,0,0.0
11,36,2,0,284.0,1667.0,nr52.png,5.0,0.0,0.0,0.0,0.0,3.0,0,0.0
11,36,2,24,144.0,2017.0,nr21.png,6.0,0.0,0.0,0.0,0.0,3.0,0,0.0
11,36,2,25,212.0,2185.0,nr69.png,7.0,0.0,0.0,0.0,0.0,2.0,0,0.0
11,36,2,27,286.0,2449.0,nr80.png,8.0,0.0,0.0,0.0,0.0,2.0,0,0.0
11,36,2,22,234.0,2773.0,nr109.png,9.0,0.0,0.0,0.0,0.0,-3.0,0,0.0
11,36,2,10,166.0,3265.0,nr29.png,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,36,2,9,244.0,3461.0,nr11.png,11.0,1.0,1.0,0.0,0.0,1.0,0,0.0
11,36,2,14,244.0,3745.0,nr55.png,12.0,1.0,1.0,0.0,0.0,1.0,0,0.0
11,36,2,20,244.0,4033.0,nr93.png,13.0,0.0,0.0,0.0,0.0,2.0,0,0.0
11,36,2,32,204.0,4443.0,nr98.png,14.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,30,236.0,5147.0,nr53.png,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,36,2,29,224.0,5871.0,nr79.png,16.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,25,316.0,6541.0,nr69.png,17.0,1.0,1.0,0.0,0.0,2.0,0,0.0
11,36,2,18,342.0,6923.0,nr125.png,18.0,0.0,0.0,0.0,0.0,3.0,0,0.0
11,36,2,6,194.0,7539.0,nr81.png,19.0,1.0,1.0,0.0,0.0,2.0,0,0.0
11,36,2,0,166.0,7927.0,nr52.png,20.0,1.0,1.0,0.0,0.0,3.0,0,0.0
11,36,2,1,230.0,8125.0,nr57.png,21.0,0.0,0.0,0.0,0.0,-1.0,0,0.0
11,36,2,2,330.0,8393.0,nr4.png,22.0,0.0,0.0,0.0,0.0,-1.0,0,0.0
11,36,2,4,222.0,8951.0,nr97.png,23.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,5,120.0,9211.0,nr45.png,24.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,10,300.0,9363.0,nr29.png,25.0,1.0,1.0,0.0,0.0,0.0,0,0.0
11,36,2,8,372.0,9729.0,nr7.png,26.0,0.0,0.0,0.0,0.0,-1.0,0,0.0
11,36,2,13,244.0,10527.0,nr54.png,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,36,2,18,328.0,11779.0,nr125.png,28.0,1.0,1.0,0.0,0.0,3.0,0,0.0
11,36,2,19,164.0,12155.0,nr74.png,29.0,0.0,0.0,0.0,0.0,3.0,0,0.0
11,36,2,20,138.0,12345.0,nr93.png,30.0,1.0,1.0,0.0,0.0,2.0,0,0.0
11,36,2,33,198.0,13045.0,nr90.png,31.0,0.0,0.0,0.0,0.0,1.0,0,0.0
11,36,2,25,212.0,13835.0,nr69.png,32.0,1.0,2.0,0.0,0.0,2.0,0,0.0
11,36,2,6,320.0,14295.0,nr81.png,33.0,1.0,2.0,0.0,0.0,2.0,0,0.0
11,36,2,0,194.0,15085.0,nr52.png,34.0,1.0,2.0,0.0,0.0,3.0,0,0.0
11,36,2,8,98.0,15323.0,nr7.png,35.0,1.0,1.0,0.0,0.0,-1.0,0,0.0
11,36,2,0,896.0,15467.0,nr52.png,36.0,1.0,3.0,0.0,0.0,3.0,0,0.0
11,36,2,20,216.0,16455.0,nr93.png,37.0,1.0,2.0,0.0,0.0,2.0,0,0.0
11,36,2,21,198.0,16695.0,nr28.png,38.0,0.0,0.0,1.0,0.0,1.0,0,0.0
11,36,3,21,326.0,75.0,nr120.png,1.0,0.0,0.0,0.0,1.0,-1.0,34,0.0
11,36,3,20,546.0,419.0,nr21.png,2.0,0.0,0.0,0.0,0.0,3.0,34,0.0
11,36,3,21,146.0,1029.0,nr120.png,3.0,1.0,1.0,0.0,0.0,-1.0,34,0.0
11,36,3,20,122.0,1201.0,nr21.png,4.0,1.0,1.0,0.0,0.0,3.0,34,0.0
11,36,3,12,330.0,1371.0,nr31.png,5.0,0.0,0.0,0.0,0.0,-1.0,34,0.0
11,36,3,6,144.0,1775.0,nr15.png,6.0,0.0,0.0,0.0,0.0,0.0,34,0.0
11,36,3,0,120.0,1939.0,nr72.png,7.0,0.0,0.0,0.0,0.0,-1.0,34,0.0
11,36,3,1,188.0,2095.0,nr69.png,8.0,0.0,0.0,0.0,0.0,2.0,34,0.0
11,36,3,3,184.0,2331.0,nr113.png,9.0,0.0,0.0,0.0,0.0,3.0,34,0.0
11,36,3,16,156.0,2897.0,nr101.png,10.0,0.0,0.0,0.0,0.0,-2.0,34,0.0
11,36,3,35,152.0,3283.0,nr107.png,11.0,0.0,0.0,0.0,0.0,1.0,34,0.0
11,36,3,32,264.0,4631.0,nr125.png,12.0,0.0,0.0,0.0,0.0,3.0,34,0.0
11,36,3,21,152.0,4939.0,nr120.png,13.0,1.0,2.0,0.0,0.0,-1.0,34,0.0
11,36,3,20,226.0,5119.0,nr21.png,14.0,1.0,2.0,0.0,0.0,3.0,34,0.0
11,36,3,19,254.0,5385.0,nr102.png,15.0,0.0,0.0,0.0,0.0,0.0,34,0.0
11,36,3,24,300.0,5681.0,nr3.png,16.0,0.0,0.0,0.0,0.0,3.0,34,0.0
11,36,3,30,254.0,6037.0,nr55.png,17.0,0.0,0.0,0.0,0.0,1.0,34,0.0
11,36,3,24,266.0,6315.0,nr3.png,18.0,1.0,1.0,0.0,0.0,3.0,34,0.0
11,36,3,30,114.0,7167.0,nr55.png,19.0,1.0,1.0,0.0,0.0,1.0,34,0.0
11,36,3,21,174.0,8165.0,nr120.png,20.0,1.0,3.0,0.0,0.0,-1.0,34,0.0
11,36,3,10,166.0,8565.0,nr28.png,21.0,0.0,0.0,0.0,0.0,1.0,34,0.0
11,36,3,9,360.0,8761.0,nr83.png,22.0,0.0,0.0,0.0,0.0,-1.0,34,0.0
11,36,3,3,258.0,9175.0,nr113.png,23.0,1.0,1.0,0.0,0.0,3.0,34,0.0
11,36,3,1,168.0,9887.0,nr69.png,24.0,1.0,1.0,0.0,0.0,2.0,34,0.0
11,36,3,2,110.0,10081.0,nr75.png,25.0,0.0,0.0,0.0,0.0,2.0,34,0.0
11,36,3,9,522.0,11157.0,nr83.png,26.0,1.0,1.0,0.0,0.0,-1.0,34,0.0
11,36,3,34,40.0,11971.0,nr81.png,27.0,0.0,0.0,0.0,0.0,2.0,34,0.0
11,36,3,20,169.0,12065.0,nr21.png,28.0,1.0,3.0,1.0,0.0,3.0,34,0.0
11,36,5,21,332.0,74.0,nr94.png,1.0,0.0,0.0,0.0,1.0,-2.0,8,0.0
11,36,5,20,156.0,416.0,nr85.png,2.0,0.0,0.0,0.0,0.0,0.0,8,0.0
11,36,5,14,182.0,614.0,nr10.png,3.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,6,250.0,846.0,nr12.png,4.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,7,206.0,1118.0,nr93.png,5.0,0.0,0.0,0.0,0.0,2.0,8,0.0
11,36,5,10,542.0,1402.0,nr8.png,6.0,0.0,0.0,0.0,0.0,-3.0,8,0.0
11,36,5,3,68.0,2270.0,nr109.png,7.0,0.0,0.0,0.0,0.0,-3.0,8,0.0
11,36,5,27,250.0,2766.0,nr48.png,8.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,33,156.0,3044.0,nr28.png,9.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,32,136.0,3232.0,nr44.png,10.0,0.0,0.0,0.0,0.0,2.0,8,0.0
11,36,5,30,180.0,3774.0,nr75.png,11.0,0.0,0.0,0.0,0.0,2.0,8,0.0
11,36,5,24,236.0,3988.0,nr124.png,12.0,0.0,0.0,0.0,0.0,-2.0,8,0.0
11,36,5,10,134.0,4326.0,nr8.png,13.0,1.0,1.0,0.0,0.0,-3.0,8,0.0
11,36,5,5,240.0,4482.0,nr79.png,14.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,17,176.0,4762.0,nr7.png,15.0,0.0,0.0,0.0,0.0,-1.0,8,0.0
11,36,5,21,136.0,5518.0,nr94.png,16.0,1.0,1.0,0.0,0.0,-2.0,8,0.0
11,36,5,27,132.0,5690.0,nr48.png,17.0,1.0,1.0,0.0,0.0,1.0,8,0.0
11,36,5,28,264.0,5860.0,nr49.png,18.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,35,174.0,6158.0,nr45.png,19.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,22,52.0,6380.0,nr4.png,20.0,0.0,0.0,0.0,0.0,-1.0,8,0.0
11,36,5,23,204.0,6464.0,nr96.png,21.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,6,288.0,6740.0,nr12.png,22.0,1.0,1.0,0.0,0.0,1.0,8,0.0
11,36,5,0,168.0,7086.0,nr80.png,23.0,0.0,0.0,0.0,0.0,2.0,8,0.0
11,36,5,18,208.0,7302.0,nr1.png,24.0,0.0,0.0,0.0,0.0,0.0,8,0.0
11,36,5,12,150.0,7530.0,nr62.png,25.0,0.0,0.0,0.0,0.0,1.0,8,0.0
11,36,5,15,370.0,7730.0,nr72.png,26.0,0.0,0.0,0.0,0.0,-1.0,8,0.0
11,36,5,4,254.0,8438.0,nr81.png,27.0,0.0,0.0,0.0,0.0,2.0,8,0.0
11,36,5,8,276.0,8742.0,nr114.png,28.0,0.0,0.0,0.0,0.0,3.0,8,0.0
11,36,5,21,120.0,9070.0,nr94.png,29.0,1.0,2.0,0.0,0.0,-2.0,8,0.0
11,36,5,8,208.0,9598.0,nr114.png,30.0,1.0,1.0,0.0,0.0,3.0,8,0.0
11,36,5,21,256.0,10386.0,nr94.png,31.0,1.0,3.0,0.0,0.0,-2.0,8,0.0
11,36,5,5,372.0,10700.0,nr79.png,32.0,1.0,1.0,0.0,0.0,1.0,8,0.0
11,36,5,14,210.0,11144.0,nr10.png,33.0,1.0,1.0,0.0,0.0,1.0,8,0.0
