subject,setsize,trial,item,dur,onset,stimulus,fixnum,is_refixation,refixnum,is_last,is_first,value,choice,is_last_to_choice
11,9,1,4,554,76,nr91.png,1,0,0.0,0.0,1.0,1,0,0
11,9,1,3,140,686,nr42.png,2,0,0.0,0.0,0.0,1,0,0
11,9,1,0,148,870,nr89.png,3,0,0.0,0.0,0.0,1,0,0
11,9,1,1,112,1072,nr48.png,4,0,0.0,0.0,0.0,1,0,0
11,9,1,2,184,1222,nr125.png,5,0,0.0,0.0,0.0,3,0,0
11,9,1,5,296,1456,nr19.png,6,0,0.0,0.0,0.0,-2,0,0
11,9,1,8,72,1814,nr75.png,7,0,0.0,0.0,0.0,2,0,0
11,9,1,4,362,1934,nr91.png,8,1,1.0,0.0,0.0,1,0,0
11,9,1,7,162,2368,nr124.png,9,0,0.0,0.0,0.0,-2,0,0
11,9,1,6,396,2578,nr101.png,10,0,0.0,0.0,0.0,-2,0,0
11,9,1,7,870,3044,nr124.png,11,1,1.0,0.0,0.0,-2,0,0
11,9,1,8,262,3988,nr75.png,12,1,1.0,0.0,0.0,2,0,0
11,9,1,3,480,4324,nr42.png,13,1,1.0,0.0,0.0,1,0,0
11,9,1,0,228,4862,nr89.png,14,1,1.0,0.0,0.0,1,0,0
11,9,1,1,442,5132,nr48.png,15,1,1.0,0.0,0.0,1,0,0
11,9,1,2,260,5642,nr125.png,16,1,1.0,0.0,0.0,3,0,0
11,9,1,5,278,5948,nr19.png,17,1,1.0,0.0,0.0,-2,0,0
11,9,1,2,240,6278,nr125.png,18,1,2.0,0.0,0.0,3,0,0
11,9,1,4,114,6574,nr91.png,19,1,2.0,0.0,0.0,1,0,0
11,9,1,3,128,6724,nr42.png,20,1,2.0,0.0,0.0,1,0,0
11,9,1,0,674,6900,nr89.png,21,1,2.0,0.0,0.0,1,0,0
11,9,1,4,154,7656,nr91.png,22,1,3.0,1.0,0.0,1,0,0
11,9,6,4,426,74,nr95.png,1,0,0.0,0.0,1.0,-3,6,0
11,9,6,1,130,550,nr90.png,2,0,0.0,0.0,0.0,1,6,0
11,9,6,0,188,728,nr53.png,3,0,0.0,0.0,0.0,0,6,0
11,9,6,6,296,976,nr30.png,4,0,0.0,0.0,0.0,2,6,0
11,9,6,7,378,1326,nr29.png,5,0,0.0,0.0,0.0,0,6,0
11,9,6,8,170,1764,nr11.png,6,0,0.0,0.0,0.0,1,6,0
11,9,6,4,290,1984,nr95.png,7,1,1.0,0.0,0.0,-3,6,0
11,9,6,3,194,2344,nr89.png,8,0,0.0,0.0,0.0,1,6,0
11,9,6,4,314,2586,nr95.png,9,1,2.0,0.0,0.0,-3,6,0
11,9,6,5,388,2960,nr58.png,10,0,0.0,0.0,0.0,-2,6,0
11,9,6,2,300,3412,nr85.png,11,0,0.0,0.0,0.0,0,6,0
11,9,6,1,380,3756,nr90.png,12,1,1.0,0.0,0.0,1,6,0
11,9,6,7,476,4224,nr29.png,13,1,1.0,0.0,0.0,0,6,0
11,9,6,8,368,4768,nr11.png,14,1,1.0,0.0,0.0,1,6,0
11,9,6,2,232,5214,nr85.png,15,1,1.0,0.0,0.0,0,6,0
11,9,6,0,1692,5510,nr53.png,16,1,1.0,0.0,0.0,0,6,0
11,9,6,6,708,7290,nr30.png,17,1,1.0,0.0,0.0,2,6,0
11,9,6,3,312,8094,nr89.png,18,1,1.0,0.0,0.0,1,6,0
11,9,6,7,348,8478,nr29.png,19,1,2.0,0.0,0.0,0,6,0
11,9,6,4,310,8912,nr95.png,20,1,3.0,1.0,0.0,-3,6,0
11,9,8,4,546,76,nr10.png,1,0,0.0,0.0,1.0,1,1,1
11,9,8,1,392,690,nr52.png,2,0,0.0,0.0,0.0,3,1,1
11,9,8,0,268,1140,nr39.png,3,0,0.0,0.0,0.0,2,1,1
11,9,8,1,134,1454,nr52.png,4,1,1.0,0.0,0.0,3,1,1
11,9,8,4,234,1632,nr10.png,5,1,1.0,0.0,0.0,1,1,1
11,9,8,7,250,1914,nr75.png,6,0,0.0,0.0,0.0,2,1,1
11,9,8,8,148,2224,nr12.png,7,0,0.0,0.0,0.0,1,1,1
11,9,8,5,130,2426,nr88.png,8,0,0.0,0.0,0.0,2,1,1
11,9,8,2,136,2582,nr2.png,9,0,0.0,0.0,0.0,-2,1,1
11,9,8,5,110,2758,nr88.png,10,1,1.0,0.0,0.0,2,1,1
11,9,8,3,326,2928,nr48.png,11,0,0.0,0.0,0.0,1,1,1
11,9,8,6,70,3296,nr89.png,12,0,0.0,0.0,0.0,1,1,1
11,9,8,4,188,3412,nr10.png,13,1,2.0,0.0,0.0,1,1,1
