,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-571.1953625319957,16.280576710332117,6.18017918057727,-16.717142293221496,log
1,-571.1953625319957,16.280576710332117,6.18017918057727,-16.839308061783132,log
2,-571.1953625319957,16.280576710332117,6.18017918057727,-16.55518547921607,log
3,-571.1953625319957,16.280576710332117,6.18017918057727,-16.532927569845974,log
4,-571.1953625319957,16.280576710332117,6.18017918057727,-14.638948556004868,log
5,-571.1953625319957,16.280576710332117,6.18017918057727,-14.614200069256139,log
6,-571.1953625319957,16.280576710332117,6.18017918057727,-15.806345936484382,log
7,-571.1953625319957,16.280576710332117,6.18017918057727,-13.77360300452863,log
8,-571.1953625319957,16.280576710332117,6.18017918057727,-13.035942250661408,log
9,-571.1953625319957,16.280576710332117,6.18017918057727,-11.236318431132156,log
10,-571.1953625319957,16.280576710332117,6.18017918057727,-12.01879646235082,log
11,-571.1953625319957,16.280576710332117,6.18017918057727,-12.635478060024845,log
12,-571.1953625319957,16.280576710332117,6.18017918057727,-10.724060123071887,log
13,-571.1953625319957,16.280576710332117,6.18017918057727,-9.736504390454188,log
14,-571.1953625319957,16.280576710332117,6.18017918057727,-9.190508290762569,log
15,-571.1953625319957,16.280576710332117,6.18017918057727,-12.424228623289306,log
16,-571.1953625319957,16.280576710332117,6.18017918057727,-10.576719824978774,log
17,-571.1953625319957,16.280576710332117,6.18017918057727,-10.585675412354624,log
18,-571.1953625319957,16.280576710332117,6.18017918057727,-9.156712148238064,log
19,-571.1953625319957,16.280576710332117,6.18017918057727,-10.592166182690619,log
20,-571.1953625319957,16.280576710332117,6.18017918057727,-11.056438806816615,log
21,-571.1953625319957,16.280576710332117,6.18017918057727,-10.431463927200069,log
22,-571.1953625319957,16.280576710332117,6.18017918057727,-11.69992320033067,log
23,-571.1953625319957,16.280576710332117,6.18017918057727,-14.05433341469384,log
24,-571.1953625319957,16.280576710332117,6.18017918057727,-10.607918549217498,log
25,-571.1953625319957,16.280576710332117,6.18017918057727,-10.986339110732697,log
26,-571.1953625319957,16.280576710332117,6.18017918057727,-13.50976382346144,log
27,-571.1953625319957,16.280576710332117,6.18017918057727,-10.01081804294454,log
28,-571.1953625319957,16.280576710332117,6.18017918057727,-11.72834856574126,log
29,-571.1953625319957,16.280576710332117,6.18017918057727,-15.579369939356189,log
30,-571.1953625319957,16.280576710332117,6.18017918057727,-9.190601453472215,log
31,-571.1953625319957,16.280576710332117,6.18017918057727,-14.242008457423498,log
32,-571.1953625319957,16.280576710332117,6.18017918057727,-9.154672648754172,log
33,-571.1953625319957,16.280576710332117,6.18017918057727,-10.772327457278502,log
34,-571.1953625319957,16.280576710332117,6.18017918057727,-13.610891716399905,log
35,-571.1953625319957,16.280576710332117,6.18017918057727,-11.437247461835648,log
36,-571.1953625319957,16.280576710332117,6.18017918057727,-10.91098038117258,log
37,-571.1953625319957,16.280576710332117,6.18017918057727,-9.19206223127908,log
38,-571.1953625319957,16.280576710332117,6.18017918057727,-14.716180835402191,log
39,-571.1953625319957,16.280576710332117,6.18017918057727,-11.073693944998118,log
40,-571.1953625319957,16.280576710332117,6.18017918057727,-9.142451965986167,log
41,-571.1953625319957,16.280576710332117,6.18017918057727,-15.708268341565317,log
42,-571.1953625319957,16.280576710332117,6.18017918057727,-14.033746628974693,log
43,-571.1953625319957,16.280576710332117,6.18017918057727,-11.407624375111247,log
44,-571.1953625319957,16.280576710332117,6.18017918057727,-16.942956521796624,log
45,-571.1953625319957,16.280576710332117,6.18017918057727,-12.60415955970097,log
