,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-474.1596045809981,12.129754603496341,5.184249125030833,-14.440098280404111,log
1,-474.1596045809981,12.129754603496341,5.184249125030833,-14.517174243244423,log
2,-474.1596045809981,12.129754603496341,5.184249125030833,-11.345331109855346,log
3,-474.1596045809981,12.129754603496341,5.184249125030833,-9.791804695147196,log
4,-474.1596045809981,12.129754603496341,5.184249125030833,-9.389406893027287,log
5,-474.1596045809981,12.129754603496341,5.184249125030833,-13.075612490415262,log
6,-474.1596045809981,12.129754603496341,5.184249125030833,-8.533575313553406,log
7,-474.1596045809981,12.129754603496341,5.184249125030833,-9.670309262501332,log
8,-474.1596045809981,12.129754603496341,5.184249125030833,-9.500547025750842,log
9,-474.1596045809981,12.129754603496341,5.184249125030833,-8.777318841357303,log
10,-474.1596045809981,12.129754603496341,5.184249125030833,-8.282671836525052,log
11,-474.1596045809981,12.129754603496341,5.184249125030833,-8.918037316580081,log
12,-474.1596045809981,12.129754603496341,5.184249125030833,-8.830007559377558,log
13,-474.1596045809981,12.129754603496341,5.184249125030833,-10.389615435259161,log
14,-474.1596045809981,12.129754603496341,5.184249125030833,-8.990192306450467,log
15,-474.1596045809981,12.129754603496341,5.184249125030833,-8.602271028941175,log
16,-474.1596045809981,12.129754603496341,5.184249125030833,-7.7071787803764735,log
17,-474.1596045809981,12.129754603496341,5.184249125030833,-8.938683441534845,log
18,-474.1596045809981,12.129754603496341,5.184249125030833,-9.852869250143376,log
19,-474.1596045809981,12.129754603496341,5.184249125030833,-9.479141880413453,log
20,-474.1596045809981,12.129754603496341,5.184249125030833,-8.991690511829914,log
21,-474.1596045809981,12.129754603496341,5.184249125030833,-9.303920553327453,log
22,-474.1596045809981,12.129754603496341,5.184249125030833,-12.396658680070788,log
23,-474.1596045809981,12.129754603496341,5.184249125030833,-9.24627614226916,log
24,-474.1596045809981,12.129754603496341,5.184249125030833,-14.440122764232706,log
25,-474.1596045809981,12.129754603496341,5.184249125030833,-9.114855278797076,log
26,-474.1596045809981,12.129754603496341,5.184249125030833,-10.365013368720302,log
27,-474.1596045809981,12.129754603496341,5.184249125030833,-9.112718249374012,log
28,-474.1596045809981,12.129754603496341,5.184249125030833,-10.009246400797782,log
29,-474.1596045809981,12.129754603496341,5.184249125030833,-7.444517571755744,log
30,-474.1596045809981,12.129754603496341,5.184249125030833,-10.216329848463076,log
31,-474.1596045809981,12.129754603496341,5.184249125030833,-9.12263787013674,log
32,-474.1596045809981,12.129754603496341,5.184249125030833,-8.56504557517747,log
33,-474.1596045809981,12.129754603496341,5.184249125030833,-9.200053618104143,log
34,-474.1596045809981,12.129754603496341,5.184249125030833,-8.756778553276611,log
35,-474.1596045809981,12.129754603496341,5.184249125030833,-9.095920486769225,log
36,-474.1596045809981,12.129754603496341,5.184249125030833,-9.018431569160995,log
37,-474.1596045809981,12.129754603496341,5.184249125030833,-8.60028792677588,log
38,-474.1596045809981,12.129754603496341,5.184249125030833,-14.33342837726138,log
39,-474.1596045809981,12.129754603496341,5.184249125030833,-8.765434345114505,log
40,-474.1596045809981,12.129754603496341,5.184249125030833,-9.48470176314723,log
41,-474.1596045809981,12.129754603496341,5.184249125030833,-8.613081884838943,log
42,-474.1596045809981,12.129754603496341,5.184249125030833,-9.096155627640266,log
43,-474.1596045809981,12.129754603496341,5.184249125030833,-9.7042495433885,log
44,-474.1596045809981,12.129754603496341,5.184249125030833,-9.247563824748378,log
45,-474.1596045809981,12.129754603496341,5.184249125030833,-9.057688713130723,log
46,-474.1596045809981,12.129754603496341,5.184249125030833,-11.829394345865685,log
47,-474.1596045809981,12.129754603496341,5.184249125030833,-11.99555419596533,log
