,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-564.8883593429953,13.59042630748915,4.519867315164616,-11.694559966513447,log
1,1,-564.8883593429953,13.59042630748915,4.519867315164616,-13.666263938894847,log
2,2,-564.8883593429953,13.59042630748915,4.519867315164616,-10.495829479702527,log
3,3,-564.8883593429953,13.59042630748915,4.519867315164616,-15.860643414532074,log
4,4,-564.8883593429953,13.59042630748915,4.519867315164616,-9.461479722412133,log
5,5,-564.8883593429953,13.59042630748915,4.519867315164616,-16.028722104125965,log
6,6,-564.8883593429953,13.59042630748915,4.519867315164616,-9.063010367789909,log
7,7,-564.8883593429953,13.59042630748915,4.519867315164616,-11.902245189024867,log
8,8,-564.8883593429953,13.59042630748915,4.519867315164616,-16.00791317902117,log
9,9,-564.8883593429953,13.59042630748915,4.519867315164616,-12.228729745881646,log
10,10,-564.8883593429953,13.59042630748915,4.519867315164616,-14.98562952798464,log
11,11,-564.8883593429953,13.59042630748915,4.519867315164616,-12.343583900370822,log
12,12,-564.8883593429953,13.59042630748915,4.519867315164616,-11.10708619723034,log
13,13,-564.8883593429953,13.59042630748915,4.519867315164616,-11.995937043736525,log
14,14,-564.8883593429953,13.59042630748915,4.519867315164616,-14.836959907725065,log
15,15,-564.8883593429953,13.59042630748915,4.519867315164616,-10.461296406352796,log
16,16,-564.8883593429953,13.59042630748915,4.519867315164616,-10.034191367357844,log
17,17,-564.8883593429953,13.59042630748915,4.519867315164616,-12.970694031444195,log
18,18,-564.8883593429953,13.59042630748915,4.519867315164616,-11.36794586965934,log
19,19,-564.8883593429953,13.59042630748915,4.519867315164616,-11.056981949055414,log
20,20,-564.8883593429953,13.59042630748915,4.519867315164616,-11.967447560694486,log
21,21,-564.8883593429953,13.59042630748915,4.519867315164616,-12.205463943100414,log
22,22,-564.8883593429953,13.59042630748915,4.519867315164616,-12.176558791106473,log
23,23,-564.8883593429953,13.59042630748915,4.519867315164616,-8.998776238385046,log
24,24,-564.8883593429953,13.59042630748915,4.519867315164616,-10.255795640665662,log
25,25,-564.8883593429953,13.59042630748915,4.519867315164616,-10.9227802705609,log
26,26,-564.8883593429953,13.59042630748915,4.519867315164616,-10.073987400931557,log
27,27,-564.8883593429953,13.59042630748915,4.519867315164616,-9.034114697975003,log
28,28,-564.8883593429953,13.59042630748915,4.519867315164616,-10.079149752803152,log
29,29,-564.8883593429953,13.59042630748915,4.519867315164616,-13.385715721653384,log
30,30,-564.8883593429953,13.59042630748915,4.519867315164616,-12.465648050979581,log
31,31,-564.8883593429953,13.59042630748915,4.519867315164616,-12.690273648271654,log
32,32,-564.8883593429953,13.59042630748915,4.519867315164616,-10.312634589903922,log
33,33,-564.8883593429953,13.59042630748915,4.519867315164616,-13.347413545840439,log
34,34,-564.8883593429953,13.59042630748915,4.519867315164616,-12.20167833255734,log
35,35,-564.8883593429953,13.59042630748915,4.519867315164616,-10.183935247744074,log
36,36,-564.8883593429953,13.59042630748915,4.519867315164616,-9.461736725629764,log
37,37,-564.8883593429953,13.59042630748915,4.519867315164616,-9.043648184498597,log
38,38,-564.8883593429953,13.59042630748915,4.519867315164616,-10.325533101897808,log
39,39,-564.8883593429953,13.59042630748915,4.519867315164616,-12.562066618353677,log
40,40,-564.8883593429953,13.59042630748915,4.519867315164616,-13.672230232126696,log
41,41,-564.8883593429953,13.59042630748915,4.519867315164616,-12.257501394446182,log
42,42,-564.8883593429953,13.59042630748915,4.519867315164616,-12.712903156279609,log
43,43,-564.8883593429953,13.59042630748915,4.519867315164616,-11.090857191398165,log
44,44,-564.8883593429953,13.59042630748915,4.519867315164616,-9.056719507957176,log
45,45,-564.8883593429953,13.59042630748915,4.519867315164616,-15.631474121645356,log
46,46,-564.8883593429953,13.59042630748915,4.519867315164616,-12.199785351641605,log
47,47,-564.8883593429953,13.59042630748915,4.519867315164616,-9.002827015131869,log
