b,p_error,v,s,gamma,zeta
1.0,0.05,9.801507048710749e-06,0.010839221883253787,1.0,0.0
1.0,0.05,9.801507048710749e-06,0.011699572042159493,1.0,0.0
1.0,0.05,9.801507048710749e-06,0.011699572042159493,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.011699572042159493,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.014216475610250802,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.014216475610250802,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.008460996376698095,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.015279146329043144,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.007648103677368236,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.007648103677368236,1.0,0.0
1.0,0.05,8.247817850421126e-06,0.007648103677368236,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007648103677368236,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007059814198885522,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007059814198885522,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007059814198885522,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007059814198885522,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007670095381645155,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.007670095381645155,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.010928419007441851,1.0,0.0
1.0,0.05,8.483902780214874e-06,0.010928419007441851,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.01429616500062416,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.009001048559524636,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.009001048559524636,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.011665557857335536,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.010578543128844174,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.00630458881951138,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.00630458881951138,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.007771212043772069,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.007771212043772069,1.0,0.0
1.0,0.05,1.0989949868222004e-05,0.007771212043772069,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.007771212043772069,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.007771212043772069,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.00650895098291625,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.00650895098291625,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.00671724547859419,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.006571276794624005,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.006571276794624005,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.013019250153020688,1.0,0.0
1.0,0.05,1.4213369035175347e-05,0.013019250153020688,1.0,0.0
1.0,0.05,9.533727554498927e-06,0.013019250153020688,1.0,0.0
1.0,0.05,2.759690627901093e-06,0.013019250153020688,1.0,0.0
1.0,0.05,2.759690627901093e-06,0.013019250153020688,1.0,0.0
1.0,0.05,6.117209844075194e-06,0.013019250153020688,1.0,0.0
1.0,0.05,6.117209844075194e-06,0.013019250153020688,1.0,0.0
1.0,0.05,6.117209844075194e-06,0.013092519647679338,1.0,0.0
1.0,0.05,6.117209844075194e-06,0.013092519647679338,1.0,0.0
1.0,0.05,6.117209844075194e-06,0.015626587084165276,1.0,0.0
1.0,0.05,1.8780646856404456e-06,0.015626587084165276,1.0,0.0
1.0,0.05,9.636966128029472e-07,0.015626587084165276,1.0,0.0
1.0,0.05,1.396314547810393e-05,0.013269178588952369,1.0,0.0
1.0,0.05,1.396314547810393e-05,0.013269178588952369,1.0,0.0
1.0,0.05,1.396314547810393e-05,0.013269178588952369,1.0,0.0
1.0,0.05,9.703160755573068e-06,0.013269178588952369,1.0,0.0
1.0,0.05,4.398620169271329e-06,0.013994608456196685,1.0,0.0
1.0,0.05,6.8559862214536175e-06,0.013994608456196685,1.0,0.0
1.0,0.05,6.8559862214536175e-06,0.013994608456196685,1.0,0.0
1.0,0.05,6.8559862214536175e-06,0.015211959016987887,1.0,0.0
1.0,0.05,6.2761528255165135e-06,0.015211959016987887,1.0,0.0
1.0,0.05,6.2761528255165135e-06,0.015211959016987887,1.0,0.0
1.0,0.05,6.2761528255165135e-06,0.015106168311433856,1.0,0.0
1.0,0.05,3.989455838323074e-07,0.015106168311433856,1.0,0.0
1.0,0.05,3.4298848477300823e-07,0.015106168311433856,1.0,0.0
1.0,0.05,3.4298848477300823e-07,0.015106168311433856,1.0,0.0
1.0,0.05,6.08479563992499e-06,0.012183426245887757,1.0,0.0
1.0,0.05,6.08479563992499e-06,0.012183426245887757,1.0,0.0
1.0,0.05,6.08479563992499e-06,0.015168188253892372,1.0,0.0
1.0,0.05,6.08479563992499e-06,0.015168188253892372,1.0,0.0
