,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,b,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
1,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
2,v,2.4204565600151288e-06,2.032270971909779e-06,1.0119376832777008e-07,6.0977237585257475e-06,6.377139950771719e-08,4.7385980367436816e-08,1015.573434174524,920.2564882790933,1099.70964077218,1204.2397941852753,1.0008103856798716
3,s,0.010038626042236815,0.0005932512460976653,0.008951016933499955,0.01119160737961869,1.749617105438302e-05,1.2374801064942446e-05,1149.7178821035468,1149.7178821035468,1174.7801333417594,1660.1269107719575,1.0005921694693465
4,gamma,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
5,zeta,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
