b,p_error,v,s,gamma,zeta
1.0,0.05,4.557500607149387e-06,0.012075284044907687,1.0,0.0
1.0,0.05,5.6749556458025745e-06,0.012075284044907687,1.0,0.0
1.0,0.05,5.6749556458025745e-06,0.010283585944231673,1.0,0.0
1.0,0.05,6.884102597285051e-06,0.010283585944231673,1.0,0.0
1.0,0.05,8.538595203810787e-06,0.010283585944231673,1.0,0.0
1.0,0.05,1.966354562473501e-05,0.010283585944231673,1.0,0.0
1.0,0.05,1.966354562473501e-05,0.009473052951757245,1.0,0.0
1.0,0.05,1.966354562473501e-05,0.009473052951757245,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.009473052951757245,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.009473052951757245,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.009473052951757245,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,2.3221373019680293e-05,0.007615955325272445,1.0,0.0
1.0,0.05,1.559500399858124e-05,0.008894830395857724,1.0,0.0
1.0,0.05,1.559500399858124e-05,0.008894830395857724,1.0,0.0
1.0,0.05,1.559500399858124e-05,0.008894830395857724,1.0,0.0
1.0,0.05,1.9256709359299775e-05,0.008894830395857724,1.0,0.0
1.0,0.05,2.5185849404630362e-05,0.008894830395857724,1.0,0.0
1.0,0.05,2.5185849404630362e-05,0.008894830395857724,1.0,0.0
1.0,0.05,2.1164268224283715e-05,0.008894830395857724,1.0,0.0
1.0,0.05,1.840774172260381e-05,0.009295621581954284,1.0,0.0
1.0,0.05,2.145916820021294e-05,0.009295621581954284,1.0,0.0
1.0,0.05,2.145916820021294e-05,0.009295621581954284,1.0,0.0
1.0,0.05,2.145916820021294e-05,0.009295621581954284,1.0,0.0
1.0,0.05,2.145916820021294e-05,0.009295621581954284,1.0,0.0
1.0,0.05,6.158978805255689e-06,0.01005880067598354,1.0,0.0
1.0,0.05,6.158978805255689e-06,0.01005880067598354,1.0,0.0
1.0,0.05,6.158978805255689e-06,0.01005880067598354,1.0,0.0
1.0,0.05,1.2243257565235815e-05,0.01005880067598354,1.0,0.0
1.0,0.05,1.021082324081336e-05,0.01005880067598354,1.0,0.0
1.0,0.05,1.1304361690544574e-05,0.01005880067598354,1.0,0.0
1.0,0.05,6.675820494251523e-06,0.01005880067598354,1.0,0.0
1.0,0.05,6.675820494251523e-06,0.01005880067598354,1.0,0.0
1.0,0.05,6.675820494251523e-06,0.01005880067598354,1.0,0.0
1.0,0.05,2.9221829069218867e-06,0.01005880067598354,1.0,0.0
1.0,0.05,2.9221829069218867e-06,0.01005880067598354,1.0,0.0
1.0,0.05,2.22059450664812e-06,0.011494500066158203,1.0,0.0
1.0,0.05,2.22059450664812e-06,0.011494500066158203,1.0,0.0
1.0,0.05,2.22059450664812e-06,0.011494500066158203,1.0,0.0
1.0,0.05,1.2069277823092289e-06,0.011494500066158203,1.0,0.0
1.0,0.05,8.008848172647506e-07,0.011494500066158203,1.0,0.0
1.0,0.05,9.196965401297595e-07,0.011494500066158203,1.0,0.0
1.0,0.05,9.351467973823624e-07,0.011494500066158203,1.0,0.0
1.0,0.05,1.33374590827245e-06,0.011494500066158203,1.0,0.0
1.0,0.05,1.209296423395552e-06,0.011494500066158203,1.0,0.0
1.0,0.05,7.346011597716592e-07,0.011494500066158203,1.0,0.0
1.0,0.05,5.174432802167375e-07,0.011494500066158203,1.0,0.0
1.0,0.05,5.174432802167375e-07,0.011494500066158203,1.0,0.0
1.0,0.05,1.0934365301528904e-06,0.011494500066158203,1.0,0.0
1.0,0.05,7.77231266148122e-07,0.011494500066158203,1.0,0.0
1.0,0.05,3.557134238039655e-07,0.011494500066158203,1.0,0.0
1.0,0.05,3.1983087773717487e-07,0.011494500066158203,1.0,0.0
1.0,0.05,5.885091750777282e-07,0.011494500066158203,1.0,0.0
1.0,0.05,9.178148840102485e-07,0.011527883291010616,1.0,0.0
1.0,0.05,1.342451232359779e-06,0.011527883291010616,1.0,0.0
1.0,0.05,8.392492355244333e-07,0.011527883291010616,1.0,0.0
1.0,0.05,8.961406229774324e-07,0.01084991300507727,1.0,0.0
1.0,0.05,4.2864797529565614e-07,0.01084991300507727,1.0,0.0
1.0,0.05,4.2864797529565614e-07,0.01084991300507727,1.0,0.0
1.0,0.05,4.290233923971858e-07,0.011280721059291466,1.0,0.0
1.0,0.05,4.290233923971858e-07,0.011280721059291466,1.0,0.0
1.0,0.05,6.380059004034468e-07,0.011280721059291466,1.0,0.0
1.0,0.05,5.220732827339012e-07,0.011280721059291466,1.0,0.0
1.0,0.05,5.220732827339012e-07,0.011280721059291466,1.0,0.0
1.0,0.05,3.129979444279714e-07,0.011280721059291466,1.0,0.0
1.0,0.05,4.989831616728453e-07,0.011280721059291466,1.0,0.0
1.0,0.05,6.329592632876537e-07,0.011280721059291466,1.0,0.0
1.0,0.05,5.986164106799926e-07,0.011280721059291466,1.0,0.0
1.0,0.05,4.925006714623419e-07,0.011280721059291466,1.0,0.0
1.0,0.05,7.248209566560842e-07,0.011280721059291466,1.0,0.0
1.0,0.05,1.5915606494089708e-06,0.011280721059291466,1.0,0.0
1.0,0.05,8.28416152256333e-07,0.012425788994941924,1.0,0.0
1.0,0.05,8.000547944920557e-07,0.012425788994941924,1.0,0.0
1.0,0.05,8.000547944920557e-07,0.012425788994941924,1.0,0.0
1.0,0.05,7.773745067492495e-07,0.00992006455338834,1.0,0.0
1.0,0.05,1.540501428153836e-06,0.009748688002815123,1.0,0.0
1.0,0.05,1.8795364243688045e-06,0.010503674057675579,1.0,0.0
1.0,0.05,2.762152153568029e-06,0.010503674057675579,1.0,0.0
1.0,0.05,2.762152153568029e-06,0.010503674057675579,1.0,0.0
1.0,0.05,3.948380488395625e-06,0.010503674057675579,1.0,0.0
1.0,0.05,3.948380488395625e-06,0.010503674057675579,1.0,0.0
1.0,0.05,4.3922591334167726e-06,0.010503674057675579,1.0,0.0
1.0,0.05,5.2140772435340826e-06,0.010503674057675579,1.0,0.0
1.0,0.05,4.348696591601272e-06,0.010503674057675579,1.0,0.0
1.0,0.05,8.332572768430457e-06,0.010503674057675579,1.0,0.0
1.0,0.05,8.332572768430457e-06,0.010503674057675579,1.0,0.0
1.0,0.05,8.848211155020653e-06,0.010503674057675579,1.0,0.0
1.0,0.05,8.848211155020653e-06,0.010503674057675579,1.0,0.0
1.0,0.05,8.848211155020653e-06,0.009928304314503452,1.0,0.0
1.0,0.05,1.88924688975226e-05,0.009928304314503452,1.0,0.0
1.0,0.05,1.88924688975226e-05,0.009928304314503452,1.0,0.0
1.0,0.05,9.21786084635006e-06,0.009928304314503452,1.0,0.0
1.0,0.05,1.733475946909512e-05,0.009928304314503452,1.0,0.0
1.0,0.05,1.733475946909512e-05,0.009928304314503452,1.0,0.0
1.0,0.05,9.183106601376062e-06,0.009928304314503452,1.0,0.0
1.0,0.05,9.183106601376062e-06,0.009928304314503452,1.0,0.0
1.0,0.05,2.320319435397808e-05,0.009671531705551524,1.0,0.0
1.0,0.05,1.3716305768055492e-05,0.009671531705551524,1.0,0.0
1.0,0.05,1.72976379583591e-05,0.009671531705551524,1.0,0.0
1.0,0.05,1.72976379583591e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.852376437017281e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.9936148461018822e-05,0.008277584529198407,1.0,0.0
1.0,0.05,1.7155048402599065e-05,0.009816644689831707,1.0,0.0
1.0,0.05,1.8066560407935002e-05,0.009816644689831707,1.0,0.0
1.0,0.05,1.8066560407935002e-05,0.009816644689831707,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.0095146009724345,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.0095146009724345,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.0095146009724345,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.0095146009724345,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.0095146009724345,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.008939908620506828,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.008939908620506828,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.008939908620506828,1.0,0.0
1.0,0.05,1.968523892834231e-05,0.00808928897921637,1.0,0.0
1.0,0.05,2.31194210123775e-05,0.00808928897921637,1.0,0.0
1.0,0.05,2.0552117558562578e-05,0.00808928897921637,1.0,0.0
1.0,0.05,2.0552117558562578e-05,0.009305239444364616,1.0,0.0
1.0,0.05,7.5788901437104835e-06,0.009305239444364616,1.0,0.0
1.0,0.05,7.5788901437104835e-06,0.009305239444364616,1.0,0.0
1.0,0.05,7.056929183382836e-06,0.01066361131253872,1.0,0.0
1.0,0.05,7.056929183382836e-06,0.010173425483943892,1.0,0.0
1.0,0.05,5.610101706484884e-06,0.010746135142052474,1.0,0.0
1.0,0.05,5.610101706484884e-06,0.010746135142052474,1.0,0.0
1.0,0.05,5.610101706484884e-06,0.010205752299470338,1.0,0.0
1.0,0.05,9.912218725885842e-06,0.010205752299470338,1.0,0.0
1.0,0.05,1.5383653987770766e-05,0.010205752299470338,1.0,0.0
1.0,0.05,8.627463777472325e-06,0.010205752299470338,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.010205752299470338,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.009176412375825324,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.009176412375825324,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.009176412375825324,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.009929846702449391,1.0,0.0
1.0,0.05,1.1809378581470606e-05,0.009929846702449391,1.0,0.0
1.0,0.05,2.1800993691412464e-05,0.009929846702449391,1.0,0.0
1.0,0.05,2.4103645914751246e-05,0.00935523789339039,1.0,0.0
1.0,0.05,2.4103645914751246e-05,0.00935523789339039,1.0,0.0
1.0,0.05,2.4103645914751246e-05,0.00935523789339039,1.0,0.0
1.0,0.05,2.4103645914751246e-05,0.00935523789339039,1.0,0.0
1.0,0.05,2.4103645914751246e-05,0.007903757879722938,1.0,0.0
