,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.483692111984357,log
1,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.63436178228492,log
2,-518.4055815213919,12.429262330926324,3.8541843305882875,-13.884429723829221,log
3,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.800763540684523,log
4,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.798700603783248,log
5,-518.4055815213919,12.429262330926324,3.8541843305882875,-14.617819202399929,log
6,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.075338034122302,log
7,-518.4055815213919,12.429262330926324,3.8541843305882875,-12.044122915950833,log
8,-518.4055815213919,12.429262330926324,3.8541843305882875,-12.574546000764805,log
9,-518.4055815213919,12.429262330926324,3.8541843305882875,-7.325642442054413,log
10,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.371049738937305,log
11,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.23283286630022,log
12,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.48849823245299,log
13,-518.4055815213919,12.429262330926324,3.8541843305882875,-8.440346000612498,log
14,-518.4055815213919,12.429262330926324,3.8541843305882875,-11.09616388524487,log
15,-518.4055815213919,12.429262330926324,3.8541843305882875,-12.037634154829147,log
16,-518.4055815213919,12.429262330926324,3.8541843305882875,-7.6852790969180695,log
17,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.515302931236203,log
18,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.420893817962558,log
19,-518.4055815213919,12.429262330926324,3.8541843305882875,-8.126008332934637,log
20,-518.4055815213919,12.429262330926324,3.8541843305882875,-8.952677134629676,log
21,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.681258883714454,log
22,-518.4055815213919,12.429262330926324,3.8541843305882875,-11.955406295022447,log
23,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.631708667566123,log
24,-518.4055815213919,12.429262330926324,3.8541843305882875,-11.308670341360344,log
25,-518.4055815213919,12.429262330926324,3.8541843305882875,-14.497608568462585,log
26,-518.4055815213919,12.429262330926324,3.8541843305882875,-12.31536867879772,log
27,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.763020192537207,log
28,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.158565006923055,log
29,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.933340174660273,log
30,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.235035859140357,log
31,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.520512528635386,log
32,-518.4055815213919,12.429262330926324,3.8541843305882875,-8.680689444530401,log
33,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.510947227964662,log
34,-518.4055815213919,12.429262330926324,3.8541843305882875,-12.521901568895982,log
35,-518.4055815213919,12.429262330926324,3.8541843305882875,-14.446480231190362,log
36,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.00349506069023,log
37,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.814618900820824,log
38,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.062246886963045,log
39,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.685037340004543,log
40,-518.4055815213919,12.429262330926324,3.8541843305882875,-11.18448793292418,log
41,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.899234371017178,log
42,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.550671149946842,log
43,-518.4055815213919,12.429262330926324,3.8541843305882875,-11.295900076184912,log
44,-518.4055815213919,12.429262330926324,3.8541843305882875,-9.062794855847661,log
45,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.650682331800374,log
46,-518.4055815213919,12.429262330926324,3.8541843305882875,-14.581832011705803,log
47,-518.4055815213919,12.429262330926324,3.8541843305882875,-7.881116804578088,log
48,-518.4055815213919,12.429262330926324,3.8541843305882875,-10.966847579590212,log
