,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-510.61969771684164,16.064098565546434,10.502694460008446,-12.802532208935537,log
1,-510.61969771684164,16.064098565546434,10.502694460008446,-14.142830843751959,log
2,-510.61969771684164,16.064098565546434,10.502694460008446,-13.499583174634697,log
3,-510.61969771684164,16.064098565546434,10.502694460008446,-14.341218539079764,log
4,-510.61969771684164,16.064098565546434,10.502694460008446,-7.763683995986601,log
5,-510.61969771684164,16.064098565546434,10.502694460008446,-7.37919378029526,log
6,-510.61969771684164,16.064098565546434,10.502694460008446,-13.692887300392227,log
7,-510.61969771684164,16.064098565546434,10.502694460008446,-9.491443581481967,log
8,-510.61969771684164,16.064098565546434,10.502694460008446,-8.612172398413575,log
9,-510.61969771684164,16.064098565546434,10.502694460008446,-10.484735073226357,log
10,-510.61969771684164,16.064098565546434,10.502694460008446,-13.994919596511235,log
11,-510.61969771684164,16.064098565546434,10.502694460008446,-10.241644713326671,log
12,-510.61969771684164,16.064098565546434,10.502694460008446,-9.298352487848362,log
13,-510.61969771684164,16.064098565546434,10.502694460008446,-9.039468946893935,log
14,-510.61969771684164,16.064098565546434,10.502694460008446,-13.92307931728027,log
15,-510.61969771684164,16.064098565546434,10.502694460008446,-7.654134918905493,log
16,-510.61969771684164,16.064098565546434,10.502694460008446,-13.739327505357284,log
17,-510.61969771684164,16.064098565546434,10.502694460008446,-8.622068129681839,log
18,-510.61969771684164,16.064098565546434,10.502694460008446,-10.646180072686096,log
19,-510.61969771684164,16.064098565546434,10.502694460008446,-12.472665433753606,log
20,-510.61969771684164,16.064098565546434,10.502694460008446,-10.543829091312617,log
21,-510.61969771684164,16.064098565546434,10.502694460008446,-8.404812022901353,log
22,-510.61969771684164,16.064098565546434,10.502694460008446,-9.250597407926128,log
23,-510.61969771684164,16.064098565546434,10.502694460008446,-10.109634868794872,log
24,-510.61969771684164,16.064098565546434,10.502694460008446,-7.945156758287158,log
25,-510.61969771684164,16.064098565546434,10.502694460008446,-7.983694349335932,log
26,-510.61969771684164,16.064098565546434,10.502694460008446,-11.915687530219436,log
27,-510.61969771684164,16.064098565546434,10.502694460008446,-8.518140564361683,log
28,-510.61969771684164,16.064098565546434,10.502694460008446,-9.320413276804887,log
29,-510.61969771684164,16.064098565546434,10.502694460008446,-12.029501107537985,log
30,-510.61969771684164,16.064098565546434,10.502694460008446,-9.321018130977901,log
31,-510.61969771684164,16.064098565546434,10.502694460008446,-13.394197916463757,log
32,-510.61969771684164,16.064098565546434,10.502694460008446,-8.974603580655591,log
33,-510.61969771684164,16.064098565546434,10.502694460008446,-7.505939894917921,log
34,-510.61969771684164,16.064098565546434,10.502694460008446,-9.393435372220875,log
35,-510.61969771684164,16.064098565546434,10.502694460008446,-8.89707473916633,log
36,-510.61969771684164,16.064098565546434,10.502694460008446,-13.480667733002102,log
37,-510.61969771684164,16.064098565546434,10.502694460008446,-12.517069442478041,log
38,-510.61969771684164,16.064098565546434,10.502694460008446,-7.677366119553718,log
39,-510.61969771684164,16.064098565546434,10.502694460008446,-13.55876788321324,log
40,-510.61969771684164,16.064098565546434,10.502694460008446,-7.42870061044943,log
41,-510.61969771684164,16.064098565546434,10.502694460008446,-10.224875889487276,log
42,-510.61969771684164,16.064098565546434,10.502694460008446,-9.25138183047081,log
43,-510.61969771684164,16.064098565546434,10.502694460008446,-8.815741958474282,log
44,-510.61969771684164,16.064098565546434,10.502694460008446,-7.945952513429121,log
45,-510.61969771684164,16.064098565546434,10.502694460008446,-9.877152033276758,log
46,-510.61969771684164,16.064098565546434,10.502694460008446,-7.867899068856502,log
47,-510.61969771684164,16.064098565546434,10.502694460008446,-12.06434607243211,log
48,-510.61969771684164,16.064098565546434,10.502694460008446,-14.5599179313911,log
